estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters
139770,11306,27935.01,0,0,1,0,1,1,1,0,0,1,0.0,0.0,16754.83,0.0,62830.62,20943.54
136642,23903,28325.32,1,0,1,1,1,1,1,1,1,0,21103.42,0.0,14068.95,14068.95,23448.24,11724.12
140323,35260,3881.04,1,0,0,0,1,1,1,0,1,0,25295.49,0.0,0.0,0.0,30354.59,45531.88
107690,12114,4311.75,1,0,1,1,1,1,1,1,0,1,22816.06,0.0,15210.71,15210.71,15210.71,22816.06
189178,9593,22652.23,1,0,1,0,1,1,1,1,1,0,39233.19,0.0,26155.46,0.0,73235.29,18308.82
110329,14466,12797.81,0,1,0,1,1,0,1,0,1,1,0.0,10383.15,0.0,13844.2,58837.84,0.0
174090,11478,44633.66,1,0,0,1,0,0,1,1,0,0,58989.17,0.0,0.0,19663.06,0.0,0.0
146524,39741,23261.36,1,0,0,0,0,1,1,1,1,1,20880.41,0.0,0.0,0.0,0.0,41760.82
74502,12499,14202.55,0,0,0,0,1,0,1,1,1,1,0.0,0.0,0.0,0.0,47800.45,0.0
81080,9241,6135.58,0,0,1,1,0,1,1,0,0,1,0.0,0.0,10950.57,10950.57,0.0,32851.71
55162,16121,7729.71,1,0,1,0,1,1,1,1,0,1,7827.82,0.0,5218.55,0.0,13698.69,4566.23
167550,29523,16467.53,1,0,1,1,1,1,1,1,1,0,30389.87,0.0,20259.91,20259.91,33766.52,16883.26
146751,7602,28023.26,1,0,1,0,1,1,0,1,0,1,27781.44,0.0,18520.96,0.0,43215.57,21607.78
160788,31542,40878.31,1,0,1,0,1,1,1,1,0,0,22091.92,0.0,14727.95,0.0,20619.13,30928.69
65250,14364,4065.19,1,0,0,1,1,1,0,1,1,0,11705.2,0.0,0.0,7803.47,21849.71,5462.43
77381,5180,11351.78,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,10141.54,0.0,30424.61
173802,18787,34619.22,1,0,0,1,1,0,1,0,0,1,30098.94,0.0,0.0,20065.96,70230.87,0.0
69665,6387,1215.95,1,0,0,0,1,0,1,1,0,1,15515.51,0.0,0.0,0.0,46546.54,0.0
178511,27710,47285.66,1,0,1,1,1,1,1,1,0,0,25878.83,0.0,17252.56,17252.56,36969.76,6161.63
129030,24185,31946.81,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,36449.1,36449.1
153684,43290,14498.95,1,0,0,1,0,1,1,1,0,1,22129.63,0.0,0.0,14753.08,0.0,59012.34
107519,2793,27743.19,1,0,1,1,1,0,0,0,1,1,19245.7,0.0,12830.47,12830.47,32076.17,0.0
101945,5195,13370.12,0,0,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,66703.9,16675.98
113034,9781,3425.56,1,0,0,0,0,1,0,0,0,1,24956.86,0.0,0.0,0.0,0.0,66551.63
158129,1043,43532.57,0,0,1,0,1,1,1,1,1,1,0.0,0.0,18925.57,0.0,75702.29,18925.57
142673,32902,28295.73,0,1,1,0,1,1,0,0,1,1,0.0,10184.41,13579.21,0.0,38474.43,19237.22
72011,1215,4161.34,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,11105.78,22211.55,33317.33
98851,712,8511.81,0,0,0,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,59751.46
161859,4813,22427.96,1,0,1,1,0,1,1,1,1,0,31065.7,0.0,20710.47,20710.47,0.0,62131.4
181728,31982,31680.39,1,0,0,1,1,1,1,0,1,1,29516.4,0.0,0.0,19677.6,45914.4,22957.2
186380,24421,2366.15,1,0,1,0,1,1,0,1,1,1,39898.21,0.0,26598.81,0.0,37238.33,55857.5
63272,8279,5866.79,1,0,1,1,1,0,1,1,0,1,12281.55,0.0,8187.7,8187.7,20469.25,0.0
184681,21140,42402.69,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,80758.87,40379.44
77178,17853,11848.84,0,0,0,0,0,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,31650.77
129818,3547,20969.27,1,0,1,0,1,1,1,0,1,1,26325.43,0.0,17550.29,0.0,40950.67,20475.34
119561,12140,20128.54,1,0,1,0,1,1,1,0,0,0,21823.11,0.0,14548.74,0.0,20368.24,30552.36
126878,648,17542.86,0,1,1,1,1,1,1,0,0,1,0.0,13585.89,18114.52,18114.52,44154.15,14718.05
104059,9402,4735.21,0,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,14986.96,74934.82,0.0
181215,6755,15966.7,0,1,0,0,1,1,1,0,0,0,0.0,19811.66,0.0,0.0,104011.23,34670.41
114282,2443,2535.87,0,0,1,0,1,1,1,1,0,1,0.0,0.0,18217.19,0.0,68314.46,22771.49
170750,41823,29339.24,0,0,1,0,1,1,0,1,1,0,0.0,0.0,16597.96,0.0,55326.53,27663.27
100270,15964,7032.76,1,0,0,1,1,1,1,0,0,0,19318.31,0.0,0.0,12878.87,30050.7,15025.35
72157,3474,20824.22,1,0,0,0,1,0,1,0,0,0,11964.69,0.0,0.0,0.0,35894.08,0.0
159225,23701,37702.12,0,0,1,0,1,0,1,0,1,0,0.0,0.0,16303.65,0.0,81518.23,0.0
136884,31929,19620.74,1,0,1,0,1,0,1,1,0,1,21333.56,0.0,14222.38,0.0,49778.32,0.0
107027,15064,1124.13,0,0,1,1,1,0,1,1,1,1,0.0,0.0,15139.81,15139.81,60559.25,0.0
159259,12645,24695.24,0,0,1,0,1,0,1,1,0,0,0.0,0.0,20319.79,0.0,101598.97,0.0
69620,5551,21025.93,1,0,1,0,1,1,1,1,0,0,10760.77,0.0,7173.84,0.0,20086.77,5021.69
158204,9150,30906.07,0,0,1,1,1,1,0,1,0,0,0.0,0.0,19691.32,19691.32,63012.23,15753.06
89388,6288,15055.99,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,68044.01,0.0
74024,18723,2339.43,1,0,0,1,1,1,1,1,1,0,13240.39,0.0,0.0,8826.93,20596.17,10298.08
151568,44114,30785.61,0,0,1,1,0,1,0,1,0,0,0.0,0.0,12778.06,12778.06,0.0,51112.26
144559,6169,10564.67,1,0,0,0,1,1,0,1,0,0,31956.33,0.0,0.0,0.0,82173.43,13695.57
82410,261,19369.52,1,0,1,1,1,1,1,1,1,1,15694.87,0.0,10463.25,10463.25,19618.59,6539.53
148658,709,22620.92,1,0,0,1,0,0,1,0,0,0,62664.04,0.0,0.0,20888.01,0.0,0.0
139139,40400,2189.49,1,0,0,0,1,0,1,0,1,1,24137.38,0.0,0.0,0.0,72412.13,0.0
185560,29575,34037.95,0,1,0,0,1,1,1,1,0,1,0.0,15243.38,0.0,0.0,60973.53,45730.14
185060,31975,18241.9,0,1,0,0,1,1,1,0,0,1,0.0,16855.39,0.0,0.0,101132.33,16855.39
131781,16563,12301.79,0,1,0,1,1,1,1,0,0,0,0.0,12864.53,0.0,17152.7,62484.84,10414.14
88334,6072,26698.11,0,1,1,1,1,1,0,1,1,0,0.0,6945.49,9260.65,9260.65,24077.69,6019.42
126009,3793,38804.8,1,0,0,1,1,0,0,1,0,1,20852.8,0.0,0.0,13901.87,48656.53,0.0
78155,16004,14365.52,0,0,1,1,1,1,1,0,0,0,0.0,0.0,7964.25,7964.25,15928.49,15928.49
146163,32024,19780.2,1,0,0,1,1,1,1,1,1,1,23589.7,0.0,0.0,15726.47,47179.4,7863.23
77632,8120,13765.05,0,1,1,0,1,1,1,1,1,1,0.0,6968.37,9291.16,0.0,22564.24,16923.18
151919,23722,19283.47,1,0,0,0,1,1,1,1,1,0,27228.38,0.0,0.0,0.0,54456.76,27228.38
152510,38266,8667.01,0,0,1,0,1,1,1,1,0,1,0.0,0.0,17596.17,0.0,70384.66,17596.17
71980,706,8054.49,1,0,0,1,1,0,1,0,1,1,15804.88,0.0,0.0,10536.58,36878.05,0.0
104754,27134,8103.56,1,0,1,0,0,1,0,1,0,0,16042.26,0.0,10694.84,0.0,0.0,42779.35
105669,3763,30001.73,1,0,0,0,1,0,0,1,1,1,17976.07,0.0,0.0,0.0,53928.2,0.0
78989,7592,10188.36,1,0,0,1,0,1,1,0,0,1,15302.16,0.0,0.0,10201.44,0.0,30604.32
94052,21605,15577.46,1,0,0,0,1,0,1,0,1,0,14217.39,0.0,0.0,0.0,42652.15,0.0
193370,12501,52150.83,1,0,0,0,0,1,1,1,1,0,32179.54,0.0,0.0,0.0,0.0,85812.11
151266,11899,16558.85,0,0,1,1,0,1,1,1,1,1,0.0,0.0,20468.02,20468.02,0.0,61404.07
75227,13426,15045.26,1,0,0,0,1,1,1,1,1,0,11688.93,0.0,0.0,0.0,23377.87,11688.93
115808,1881,21772.65,1,0,1,0,1,1,0,1,1,1,23038.59,0.0,15359.06,0.0,35837.8,17918.9
160528,26226,37702.27,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,48299.87
135218,7248,5430.59,1,0,0,0,0,1,1,0,0,0,30634.85,0.0,0.0,0.0,0.0,81692.94
183830,29135,25761.89,0,0,1,0,1,1,0,1,1,0,0.0,0.0,21488.85,0.0,92095.08,15349.18
155481,27650,19312.75,1,0,1,0,1,1,0,0,0,1,27129.56,0.0,18086.38,0.0,54259.13,9043.19
97612,10533,9243.54,0,1,1,0,0,1,0,0,0,1,0.0,9729.43,12972.58,0.0,0.0,51890.31
143476,13089,24723.87,1,0,0,0,1,1,0,0,0,0,26415.78,0.0,0.0,0.0,45284.2,33963.15
159425,29883,35723.13,1,0,0,0,1,1,1,0,1,1,23454.72,0.0,0.0,0.0,46909.43,23454.72
75026,10981,14994.52,0,0,1,0,1,1,1,0,0,0,0.0,0.0,8175.08,0.0,30656.55,10218.85
97983,20642,15262.84,0,1,1,0,0,0,1,0,1,0,0.0,15519.54,10346.36,0.0,0.0,0.0
53471,15873,3058.32,0,0,1,1,0,0,1,1,0,1,0.0,0.0,5756.61,5756.61,0.0,0.0
70883,15677,11860.38,1,0,1,0,1,0,1,0,1,1,10836.41,0.0,7224.27,0.0,25284.94,0.0
175347,40705,27096.47,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,17924.25,0.0,71697.02
108392,14330,18277.96,0,0,1,0,1,0,0,0,0,0,0.0,0.0,12630.67,0.0,63153.37,0.0
112554,3867,5903.99,1,0,1,0,0,1,0,0,0,0,23719.16,0.0,15812.77,0.0,0.0,63251.08
77712,18749,18571.52,1,0,1,0,1,0,1,0,1,0,10097.87,0.0,6731.91,0.0,23561.7,0.0
157464,8113,37395.56,1,0,1,1,1,0,1,1,1,1,27988.86,0.0,18659.24,18659.24,46648.1,0.0
109433,18028,29785.97,1,0,1,1,1,0,1,0,1,1,15404.76,0.0,10269.84,10269.84,25674.6,0.0
194114,35380,9662.47,1,0,0,0,0,1,1,1,1,0,37267.88,0.0,0.0,0.0,0.0,99381.02
188197,7824,49532.01,0,1,1,1,1,0,0,0,0,1,0.0,16355.12,21806.83,21806.83,70872.2,0.0
106079,6155,16795.02,0,0,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,62346.74,20782.24
121695,19352,17448.58,0,1,0,0,1,1,1,1,0,0,0.0,10611.8,0.0,0.0,42447.21,31835.41
179792,34204,19503.58,1,0,0,1,1,1,0,1,0,1,31521.1,0.0,0.0,21014.07,58839.4,14709.85
194092,21701,52409.23,0,0,0,0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,59990.88,59990.88
85425,23344,19764.51,1,0,1,0,0,1,1,0,0,1,9765.34,0.0,6510.23,0.0,0.0,26040.92
50963,2922,8705.33,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,26223.78,13111.89
97515,9679,10671.72,1,0,0,0,1,0,0,1,0,1,19291.07,0.0,0.0,0.0,57873.21,0.0
68416,2072,1726.27,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,43078.49,21539.24
141689,40052,3117.6,0,0,1,0,1,1,0,1,0,0,0.0,0.0,16419.9,0.0,41049.75,41049.75
54342,15613,10473.06,1,0,1,0,1,1,1,1,0,0,7063.99,0.0,4709.32,0.0,8241.32,8241.32
84879,7224,10245.89,1,0,1,0,1,0,1,1,0,0,16852.28,0.0,11234.85,0.0,39321.98,0.0
107745,2007,7301.77,0,1,1,0,1,1,0,0,0,0,0.0,12304.53,16406.04,0.0,46483.78,23241.89
76443,22028,12620.8,1,0,1,0,1,1,1,1,0,0,10448.55,0.0,6965.7,0.0,13931.4,10448.55
178263,48394,1125.62,1,0,1,1,0,1,1,1,0,0,25748.68,0.0,17165.78,17165.78,0.0,68663.14
140148,21971,29255.12,1,0,1,0,1,0,1,1,1,1,22230.47,0.0,14820.31,0.0,51871.1,0.0
93268,27661,19645.96,1,0,1,0,1,0,0,1,0,1,11490.26,0.0,7660.17,0.0,26810.61,0.0
150879,303,37718.12,1,0,0,1,1,1,1,1,0,1,28214.47,0.0,0.0,18809.65,43889.18,21944.59
81205,4234,10015.35,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,66955.65,0.0
91637,24516,16510.44,0,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,8435.09,28116.98,14058.49
54043,310,13599.22,0,1,0,1,1,1,1,0,1,0,0.0,5016.72,0.0,6688.96,21321.07,7107.02
177127,2967,34562.37,0,0,0,0,1,0,1,1,0,1,0.0,0.0,0.0,0.0,139597.63,0.0
96252,12941,6393.67,0,0,1,1,1,1,1,1,1,0,0.0,0.0,12819.56,12819.56,43952.76,7325.46
160723,17082,5036.49,1,0,0,0,1,1,0,0,1,0,34651.13,0.0,0.0,0.0,83162.71,20790.68
159985,31565,20894.65,1,0,1,1,0,1,1,1,0,0,21505.07,0.0,14336.71,14336.71,0.0,57346.85
182694,35971,43186.63,0,0,0,1,1,1,0,0,1,0,0.0,0.0,0.0,17256.06,57520.21,28760.1
71463,20891,2112.5,0,0,1,0,1,1,0,1,0,1,0.0,0.0,8076.58,0.0,26921.94,13460.97
141204,17757,28661.63,1,0,0,0,1,1,0,1,1,1,23696.34,0.0,0.0,0.0,53316.77,17772.26
165848,27980,32487.94,1,0,0,0,1,0,0,1,0,0,26345.01,0.0,0.0,0.0,79035.04,0.0
53295,14617,5193.53,1,0,0,0,0,1,1,0,0,0,8371.12,0.0,0.0,0.0,0.0,16742.24
106644,14097,24445.24,0,0,1,0,1,0,1,1,0,0,0.0,0.0,11350.29,0.0,56751.47,0.0
51209,1840,4063.82,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,22652.59,22652.59
95109,20207,19439.68,0,1,0,0,0,0,1,0,1,0,0.0,13865.58,0.0,0.0,0.0,0.0
174590,35232,7743.38,1,0,0,1,0,1,1,1,1,0,30372.6,0.0,0.0,20248.4,0.0,80993.61
167085,46483,30214.76,1,0,0,0,0,1,0,0,0,1,22596.81,0.0,0.0,0.0,0.0,60258.16
142686,10082,24665.93,1,0,1,0,1,0,1,0,0,0,26984.52,0.0,17989.68,0.0,62963.87,0.0
74029,11585,6387.14,0,0,0,0,0,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,28028.43
70022,13412,9913.84,0,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,7782.69,31130.77,7782.69
185107,41159,30166.7,0,1,0,1,0,1,1,1,0,0,0.0,14222.66,0.0,18963.55,0.0,56890.65
107402,20792,25678.66,0,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,10155.22,33850.74,16925.37
144887,6330,18664.35,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,95914.12,23978.53
152678,31562,6074.52,0,0,1,0,1,1,1,0,0,1,0.0,0.0,19173.58,0.0,63911.93,31955.97
152111,37076,10780.23,0,0,1,1,0,0,0,1,0,0,0.0,0.0,86878.98,17375.79,0.0,0.0
141480,25416,306.58,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,19292.9,82683.87,13780.65
95248,24621,10414.22,0,0,0,0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,51610.95,8601.83
182012,44030,38402.43,1,0,0,0,1,1,1,1,0,0,24894.89,0.0,0.0,0.0,49789.79,24894.89
133392,26833,8833.38,0,1,1,1,1,1,1,0,0,0,0.0,12215.7,16287.6,16287.6,35289.81,17644.9
124332,14388,23009.3,0,0,1,1,0,1,1,1,0,1,0.0,0.0,14489.12,14489.12,0.0,43467.35
121470,3225,35008.03,0,0,1,1,1,1,0,0,1,0,0.0,0.0,13872.83,13872.83,41618.49,13872.83
121496,33805,25115.94,1,0,1,1,1,1,1,0,1,1,15643.76,0.0,10429.18,10429.18,10429.18,15643.77
84779,21224,8484.9,1,0,1,1,1,1,1,1,0,0,13767.52,0.0,9178.35,9178.35,15297.25,7648.63
172721,31047,28546.41,0,0,0,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,75418.39
117751,33533,17916.41,0,0,1,0,0,1,1,1,1,1,0.0,0.0,11050.26,0.0,0.0,44201.06
139684,19606,19344.99,0,1,0,0,1,1,1,1,1,1,0.0,12591.63,0.0,0.0,58760.92,29380.46
187770,45519,491.78,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,81005.27,60753.95
193161,32646,15841.31,0,1,1,1,1,0,1,1,0,1,0.0,18084.21,24112.28,24112.28,78364.92,0.0
150199,5481,12679.37,1,0,1,1,0,1,1,1,0,0,30470.45,0.0,20313.64,20313.64,0.0,60940.91
141404,18844,30121.7,0,0,0,1,1,0,0,1,1,0,0.0,0.0,0.0,15406.38,77031.92,0.0
115987,3355,10060.25,1,0,0,0,1,1,1,1,0,1,25642.94,0.0,0.0,0.0,43959.32,32969.49
157095,22822,13091.6,1,0,0,0,1,1,1,1,1,1,30295.35,0.0,0.0,0.0,77902.33,12983.72
189476,53498,12682.42,0,0,1,1,1,1,1,1,1,1,0.0,0.0,20549.26,20549.26,54798.04,27399.02
94331,4378,22195.11,1,0,1,1,1,1,1,1,0,0,16939.47,0.0,11292.98,11292.98,18821.64,9410.82
100059,21255,25336.56,0,0,0,1,1,1,1,0,1,0,0.0,0.0,0.0,8911.24,22278.1,22278.1
84307,10443,10639.49,1,0,1,1,1,1,1,0,1,0,15806.13,0.0,10537.42,10537.42,21074.84,5268.71
187070,39455,9382.45,1,0,0,1,0,1,1,1,0,1,34558.14,0.0,0.0,23038.76,0.0,69116.27
69149,10974,2925.15,0,0,0,1,1,0,1,1,0,0,0.0,0.0,0.0,9208.31,46041.54,0.0
170352,6818,45823.02,1,0,1,0,0,1,1,1,0,1,27164.07,0.0,18109.38,0.0,0.0,72437.53
113674,17651,4057.96,1,0,0,1,1,1,1,1,0,0,22991.26,0.0,0.0,15327.51,35764.18,17882.09
65759,13363,12898.56,1,0,0,1,1,0,1,1,0,1,9874.36,0.0,0.0,6582.91,23040.17,0.0
95053,21630,1530.95,0,0,1,1,0,1,1,0,1,1,0.0,0.0,11982.01,11982.01,0.0,47928.03
117679,13843,32450.07,1,0,1,0,1,0,0,0,0,0,17846.48,0.0,11897.65,0.0,41641.79,0.0
188546,49252,43710.28,1,0,0,1,1,1,1,0,0,0,23895.93,0.0,0.0,15930.62,44605.74,11151.43
105890,29633,24057.24,1,0,0,1,1,1,1,1,0,0,13049.94,0.0,0.0,8699.96,20299.91,10149.95
69712,18677,878.11,0,0,1,0,0,1,0,0,1,1,0.0,0.0,8359.48,0.0,0.0,25078.44
132962,21375,6340.39,1,0,0,1,1,1,1,0,1,1,26311.65,0.0,0.0,17541.1,46045.39,15348.46
191517,17604,43608.56,1,0,1,0,0,1,0,1,0,1,32576.11,0.0,21717.41,0.0,0.0,65152.22
71858,2228,18641.18,1,0,0,0,1,1,1,1,0,0,12747.2,0.0,0.0,0.0,19120.81,19120.81
173128,39748,21852.26,1,0,1,0,1,1,1,1,0,1,27881.94,0.0,18587.96,0.0,32528.92,32528.92
163708,31993,40859.7,1,0,1,1,0,1,1,1,1,1,18171.06,0.0,12114.04,12114.04,0.0,48456.16
61018,11213,4069.35,0,0,1,1,1,1,1,1,0,1,0.0,0.0,7622.61,7622.61,20326.96,10163.48
77190,7600,14451.82,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,9189.7,30632.32,15316.16
134670,18766,30463.11,1,0,0,1,0,1,0,1,0,1,19717.13,0.0,0.0,13144.75,0.0,52579.01
138048,36518,26325.92,0,0,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,56403.06,18801.02
85121,2258,21972.26,1,0,1,1,0,0,1,0,0,1,30445.37,0.0,10148.46,10148.46,0.0,0.0
155835,24186,35641.68,1,0,1,1,0,0,1,1,0,1,48003.66,0.0,16001.22,16001.22,0.0,0.0
152687,16724,20508.66,0,1,0,0,1,1,1,0,1,0,0.0,14431.79,0.0,0.0,40409.02,60613.53
118436,26867,4132.74,1,0,1,1,1,1,1,0,1,0,21859.06,0.0,14572.71,14572.71,24287.85,12143.93
174488,133,33437.13,0,0,1,1,1,1,1,0,0,1,0.0,0.0,23486.31,23486.31,75156.2,18789.05
149403,24952,16381.97,1,0,0,0,1,1,1,1,0,0,27017.26,0.0,0.0,0.0,40525.89,40525.89
179476,21436,25386.94,0,0,1,1,1,1,1,0,0,0,0.0,0.0,22108.84,22108.84,58956.92,29478.46
71550,11295,4263.02,1,0,1,1,0,0,1,1,0,1,27995.99,0.0,9332.0,9332.0,0.0,0.0
90669,14690,20264.06,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,44571.95,11142.99
135656,33809,9181.6,1,0,1,0,1,1,1,1,1,0,23166.35,0.0,15444.23,0.0,30888.47,23166.35
181519,44070,29869.64,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,71719.57,35859.79
90205,15617,17485.58,0,0,1,1,1,1,1,0,1,0,0.0,0.0,9517.07,9517.07,32629.95,5438.33
103758,13733,12465.32,1,0,1,0,1,1,1,1,1,0,19389.92,0.0,12926.61,0.0,30162.1,15081.05
91024,13787,6997.88,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,52679.34,17559.78
187082,52521,4255.8,0,1,1,0,0,0,1,0,0,0,0.0,32576.3,21717.53,0.0,0.0,0.0
165056,1414,8547.9,0,0,1,1,1,1,1,0,0,0,0.0,0.0,25849.02,25849.02,88625.2,14770.87
166521,42403,10532.63,0,0,0,1,1,0,1,0,1,0,0.0,0.0,0.0,18930.89,94654.48,0.0
184407,14760,4505.25,1,0,1,1,1,1,0,1,1,0,41285.44,0.0,27523.62,27523.62,34404.53,34404.53
100003,19164,24619.57,0,1,1,0,1,1,0,0,0,0,0.0,7027.43,9369.9,0.0,31857.68,7964.42
150988,1052,7017.04,1,0,1,1,0,1,1,1,1,0,28583.79,0.0,19055.86,19055.86,0.0,76223.45
148684,25427,40136.51,0,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,13853.41,46178.05,23089.02
122975,31589,17149.02,0,1,1,0,1,1,0,0,0,1,0.0,9279.62,12372.83,0.0,45072.45,7512.08
71804,15888,17387.41,1,0,0,1,0,1,1,1,1,0,9632.15,0.0,0.0,6421.43,0.0,19264.29
65499,2887,19249.4,0,0,1,1,1,1,1,0,0,1,0.0,0.0,7227.1,7227.1,19272.27,9636.13
82633,13221,9715.52,0,0,1,0,1,1,0,1,1,0,0.0,0.0,9949.41,0.0,33164.71,16582.36
126676,10984,12836.89,0,0,1,1,1,1,1,0,1,1,0.0,0.0,17142.52,17142.52,58774.35,9795.72
123607,12590,23907.04,1,0,1,1,1,1,1,0,0,0,21777.49,0.0,14518.33,14518.33,24197.21,12098.61
137301,25208,35295.89,1,0,1,1,1,1,1,1,0,0,19199.28,0.0,12799.52,12799.52,21332.53,10666.27
106387,13161,8505.12,1,0,0,0,1,1,1,1,0,0,21180.22,0.0,0.0,0.0,36308.95,27231.71
120697,16796,21957.69,1,0,0,1,0,1,0,1,0,1,20485.83,0.0,0.0,13657.22,0.0,40971.65
65193,6990,2322.97,0,0,1,0,1,0,1,0,1,0,0.0,0.0,9313.34,0.0,46566.69,0.0
54895,15322,3304.14,1,0,1,1,1,1,1,1,0,1,9067.22,0.0,6044.81,6044.81,12089.62,3022.41
146530,43101,25252.12,0,0,0,1,1,0,1,0,1,1,0.0,0.0,0.0,13029.48,65147.4,0.0
150435,20262,6197.15,1,0,0,0,1,1,1,1,1,1,30993.96,0.0,0.0,0.0,69736.42,23245.47
116439,20917,8518.86,0,0,1,0,0,0,0,0,0,1,0.0,0.0,87003.14,0.0,0.0,0.0
57092,1457,481.18,0,0,1,1,1,1,0,1,0,1,0.0,0.0,9192.3,9192.3,24512.81,12256.4
167244,13388,5738.78,1,0,0,0,1,0,1,1,1,1,37029.31,0.0,0.0,0.0,111087.92,0.0
93313,16609,3533.92,0,1,1,0,0,0,0,1,0,0,0.0,18292.52,54877.56,0.0,0.0,0.0
109250,20693,1516.41,0,0,1,0,1,1,1,0,1,1,0.0,0.0,14506.76,0.0,36266.91,36266.91
130817,32709,23565.13,0,0,1,1,0,1,1,1,1,1,0.0,0.0,12423.81,12423.81,0.0,49695.25
82582,11814,12488.23,1,0,0,1,1,1,0,0,0,0,14569.94,0.0,0.0,9713.3,16998.27,16998.27
103978,16465,2131.94,0,1,0,0,1,1,1,0,1,0,0.0,10672.63,0.0,0.0,42690.53,32017.9
77301,22973,1761.34,0,1,0,1,1,1,0,1,0,1,0.0,6570.83,0.0,8761.11,31915.47,5319.25
125418,28867,269.66,0,0,1,0,1,1,0,0,0,1,0.0,0.0,16046.89,0.0,40117.22,40117.22
76096,9118,12520.36,1,0,1,0,1,0,1,1,1,1,13614.41,0.0,9076.27,0.0,31766.96,0.0
131117,1814,8059.09,1,0,0,0,0,1,1,1,0,1,30310.98,0.0,0.0,0.0,0.0,80829.27
156557,24986,1098.31,1,0,1,1,1,1,1,1,0,1,32618.17,0.0,21745.45,21745.45,43490.9,10872.72
165070,13987,6131.72,0,0,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,96634.19
186649,19836,24375.19,0,1,1,0,1,1,1,0,0,0,0.0,17804.73,23739.63,0.0,86480.1,14413.35
64308,12829,2430.59,1,0,1,0,1,1,1,0,0,1,12262.1,0.0,8174.74,0.0,14305.79,14305.79
95471,13207,10111.84,1,0,1,0,0,0,1,0,1,0,36076.08,0.0,12025.36,0.0,0.0,0.0
197547,32018,35559.58,0,0,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,129969.42,0.0
72596,17821,1991.97,0,0,1,0,1,1,1,0,1,0,0.0,0.0,8797.17,0.0,21992.93,21992.93
170414,11387,16132.25,1,0,1,1,0,0,0,1,0,0,71447.38,0.0,47631.58,23815.79,0.0,0.0
115211,8679,643.81,1,0,1,0,1,1,1,1,0,0,26472.05,0.0,17648.03,0.0,41178.74,20589.37
182298,8765,32544.6,1,0,0,0,1,1,0,1,1,0,35247.1,0.0,0.0,0.0,60423.6,45317.7
171811,19636,27010.25,0,1,1,0,1,1,1,0,1,1,0.0,15645.59,20860.79,0.0,70926.69,17731.67
75130,8368,14416.69,0,1,1,0,1,1,1,1,0,0,0.0,6543.16,8724.22,0.0,24718.62,12359.31
124935,20522,7152.52,1,0,0,1,1,0,1,1,0,1,24315.12,0.0,0.0,16210.08,56735.28,0.0
145260,41290,2697.49,0,0,0,0,1,0,1,1,0,1,0.0,0.0,0.0,0.0,101272.51,0.0
69547,5147,14033.84,1,0,0,0,1,0,1,0,0,0,12591.54,0.0,0.0,0.0,37774.62,0.0
101683,23434,11418.27,1,0,0,1,1,1,0,1,1,1,16707.68,0.0,0.0,11138.45,22276.91,16707.68
101674,18319,19349.39,1,0,0,1,1,1,1,1,1,0,16001.4,0.0,0.0,10667.6,29869.28,7467.32
