record_id,estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters,net_estate,shares_total,distribution_check,notes,distributed,death_date,distribution_date,country,special_cases
14581,133301,3126,10097.98,1,0,0,0,1,1,1,1,1,0,30019.26,0.0,0.0,0.0,67543.32,22514.44,120077.02,120077.02,1,nan,,,,,nan
14582,185371,49443,18096.22,0,1,0,1,1,1,1,1,1,0,0.0,14728.97,0.0,19638.63,41732.09,41732.09,117831.78,117831.78,1,nan,,,,,nan
14583,166349,33176,35363.1,1,0,0,1,0,1,1,1,1,1,26675.4233057849,0.0,0.0,17783.619173553772,0.0,53350.85752066132,97809.9,97809.9,1,,1,,,,
14584,77208,17884,10461.09,0,1,1,1,1,0,1,1,0,0,0.0,6107.86,8143.82,8143.82,26467.41,0.0,48862.91,48862.91,1,nan,,,,,nan
14585,66275,14632,1515.06,0,0,0,1,1,1,1,0,1,1,0.0,0.0,0.0,8354.66,27848.86,13924.43,50127.94,50127.95,1,nan,,,,,nan
14586,182629,22292,23086.32,0,0,1,0,1,1,0,0,0,0,0.0,0.0,22875.11,0.0,76250.38,38125.19,137250.68,137250.68,1,nan,,,,,nan
14587,192650,21558,33876.76,0,1,1,0,0,0,1,0,0,1,0.0,82329.13920000027,54886.100799999724,0.0,0.0,0.0,137215.24,137215.24,1,,1,,,,
14588,186026,13646,55183.78,1,0,1,0,1,0,1,1,1,1,29299.06,0.0,19532.7,0.0,68364.46,0.0,117196.22,117196.22,1,nan,,,,,nan
14589,50458,1469,4346.71,1,0,0,1,1,0,1,1,0,0,11160.57,0.0,0.0,7440.38,26041.34,0.0,44642.29,44642.29,1,nan,,,,,nan
14590,156831,12775,18408.49,0,0,1,0,0,1,1,0,0,1,0.0,0.0,25129.49960000004,0.0,0.0,100518.01039999996,125647.51,125647.51,1,,1,,,,
14591,187953,33764,7813.5,0,0,1,0,0,1,1,1,0,0,0.0,0.0,36593.87874999987,0.0,0.0,109781.62125000013,146375.5,146375.5,1,,1,,,,
14592,111010,9097,3544.2,1,0,1,1,0,0,1,0,1,1,59021.28,0.0,19673.76,19673.76,0.0,0.0,98368.8,98368.79999999999,1,,1,,,,
14593,194649,5423,38018.48,1,0,0,1,1,1,1,0,1,1,37801.88,0.0,0.0,25201.25,50402.51,37801.88,151207.52,151207.52,1,nan,,,,,nan
14594,138717,15788,5805.47,0,1,0,1,1,1,0,0,1,1,0.0,14640.44,0.0,19520.59,55308.33,27654.17,117123.53,117123.53,1,nan,,,,,nan
14595,123402,354,5884.29,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,19527.28,78109.14,19527.28,117163.71,117163.7,1,nan,,,,,nan
14596,117879,28933,6319.34,1,0,0,0,0,1,0,0,1,1,22534.54760330552,0.0,0.0,0.0,0.0,60092.11239669448,82626.66,82626.66,1,,1,,,,
14597,152086,8087,28817.89,0,0,0,1,0,1,0,1,1,1,0.0,0.0,0.0,28795.27375000016,0.0,86385.83624999982,115181.11,115181.10999999999,1,,1,,,,
14598,141302,13887,24856.07,0,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,17093.15,56977.18,28488.59,102558.93,102558.92,1,nan,,,,,nan
14599,140753,19211,19456.73,1,0,0,0,0,1,1,1,0,1,27841.438264462744,0.0,0.0,0.0,0.0,74243.83173553724,102085.27,102085.26999999999,1,,1,,,,
14600,62338,12228,3550.77,0,0,1,1,1,1,1,0,1,0,0.0,0.0,7759.87,7759.87,24831.59,6207.9,46559.23,46559.23,1,nan,,,,,nan
14601,173571,4873,5858.84,1,0,1,0,0,1,1,1,1,0,44410.68000000001,0.0,29607.120000000006,0.0,0.0,88821.36000000002,162839.16,162839.16000000003,1,,1,,,,
14602,96439,9260,23387.56,0,0,0,1,1,1,0,1,0,0,0.0,0.0,0.0,10631.91,26579.77,26579.77,63791.44,63791.45,1,nan,,,,,nan
14603,113948,8473,14207.09,1,0,0,0,1,1,1,1,0,1,22816.98,0.0,0.0,0.0,45633.95,22816.98,91267.91,91267.91,1,nan,,,,,nan
14604,127776,28011,14286.5,1,0,1,0,1,1,0,0,1,1,21369.62,0.0,14246.42,0.0,33241.64,16620.82,85478.5,85478.5,1,nan,,,,,nan
14605,64671,9736,9623.38,1,0,1,0,1,1,1,0,1,0,11327.91,0.0,7551.94,0.0,17621.19,8810.59,45311.62,45311.62999999999,1,nan,,,,,nan
14606,85108,4199,932.69,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,79976.31,0.0,79976.31,79976.31,1,nan,,,,,nan
14607,180344,23651,49489.83,1,0,0,0,1,1,0,1,1,1,26800.79,0.0,0.0,0.0,60301.78,20100.59,107203.17,107203.16,1,nan,,,,,nan
14608,84838,21581,6372.02,1,0,1,0,1,0,1,1,1,0,14221.24,0.0,9480.83,0.0,33182.9,0.0,56884.98,56884.97,1,nan,,,,,nan
14609,125443,13596,16243.33,1,0,1,1,0,1,1,1,1,1,19120.73,0.0,12747.16,12747.16,0.0,50988.62,95603.67,95603.67,1,nan,,,,,nan
14610,111798,15123,23657.56,0,1,1,1,0,0,1,1,0,0,0.0,31293.193469388527,20862.12326530574,20862.12326530574,0.0,0.0,73017.44,73017.44,1,,1,,,,
14611,147111,30162,24898.78,0,1,0,1,1,1,0,0,0,1,0.0,11506.28,0.0,15341.7,43468.16,21734.08,92050.22,92050.22000000002,1,nan,,,,,nan
14612,185068,28192,7149.95,1,0,0,0,0,0,1,1,1,1,149726.05,0.0,0.0,0.0,0.0,0.0,149726.05,149726.05,1,,1,,,,
14613,62177,7106,15707.41,1,0,1,0,1,1,1,1,1,1,9840.9,0.0,6560.6,0.0,9184.84,13777.26,39363.59,39363.6,1,nan,,,,,nan
14614,152315,23490,29153.61,0,1,0,0,1,1,1,0,1,1,0.0,12458.92,0.0,0.0,69769.97,17442.49,99671.39,99671.38,1,nan,,,,,nan
14615,110846,4589,19400.39,1,0,1,1,0,1,0,0,1,1,20043.83,0.0,13362.56,13362.56,0.0,40087.67,86856.61,86856.62,1,nan,,,,,nan
14616,193865,38923,44467.17,1,0,1,1,1,1,1,1,0,1,27618.71,0.0,18412.47,18412.47,18412.47,27618.71,110474.83,110474.83,1,nan,,,,,nan
14617,147219,8081,9448.2,1,0,0,1,0,1,1,1,0,1,35369.944462809945,0.0,0.0,23579.966611570162,0.0,70739.88892561989,129689.8,129689.79999999999,1,,1,,,,
14618,96462,11956,13819.51,1,0,1,1,0,1,1,1,1,0,14137.3,0.0,9424.87,9424.87,0.0,37699.46,70686.49,70686.5,1,nan,,,,,nan
14619,77326,3041,13568.16,0,0,0,0,1,0,1,0,1,1,0.0,0.0,0.0,0.0,60716.84,0.0,60716.84,60716.84,1,nan,,,,,nan
14620,172416,28803,14366.44,0,1,1,0,1,1,1,1,1,0,0.0,16155.82,21541.09,0.0,45774.82,45774.82,129246.56,129246.55000000002,1,nan,,,,,nan
14621,155297,1029,34720.92,0,0,0,1,1,1,1,0,0,1,0.0,0.0,0.0,19924.51,85390.77,14231.8,119547.08,119547.08,1,nan,,,,,nan
14622,59243,12654,13934.06,1,0,0,1,1,1,1,0,0,1,8163.74,0.0,0.0,5442.49,7619.49,11429.23,32654.94,32654.95,1,nan,,,,,nan
14623,113526,18123,5160.95,1,0,0,0,1,1,0,1,0,1,22560.51,0.0,0.0,0.0,45121.03,22560.51,90242.05,90242.05,1,nan,,,,,nan
14624,125093,15455,11968.39,0,1,1,1,0,1,0,1,0,0,0.0,10852.18,14469.57,14469.57,0.0,57878.29,97669.61,97669.61,1,nan,,,,,nan
14625,64376,1424,11512.87,1,0,1,0,0,0,0,1,0,1,25719.56,0.0,25719.56,0.0,0.0,0.0,51439.13,51439.12,1,nan,,,,,nan
14626,160604,47876,32345.98,1,0,0,0,1,1,1,0,0,0,20095.51,0.0,0.0,0.0,40191.01,20095.51,80382.02,80382.03,1,nan,,,,,nan
14627,192429,31361,25794.37,1,0,1,0,1,1,0,0,1,1,33818.41,0.0,22545.6,0.0,67636.82,11272.8,135273.63,135273.63,1,nan,,,,,nan
14628,149521,10826,33065.69,0,0,0,1,1,1,1,0,0,1,0.0,0.0,0.0,17604.88,75449.51,12574.92,105629.31,105629.31,1,nan,,,,,nan
14629,104292,3495,3045.37,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,97751.63,97751.63,97751.63,1,,1,,,,
14630,143208,33977,4359.46,1,0,1,0,1,0,1,1,1,0,26217.88,0.0,17478.59,0.0,61175.07,0.0,104871.54,104871.54,1,nan,,,,,nan
14631,76953,812,8523.77,0,0,0,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,67617.23,67617.23,67617.23,1,,1,,,,
14632,74888,15050,19239.43,0,0,0,0,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,40598.57,40598.57,40598.57,1,,1,,,,
14633,111609,29366,25995.67,0,0,1,1,1,0,1,0,1,0,0.0,0.0,9374.56,9374.56,37498.22,0.0,56247.33,56247.34,1,nan,,,,,nan
14634,194213,3161,34945.22,1,0,1,1,0,1,0,1,0,1,31221.36,0.0,20814.24,20814.24,0.0,83256.95,156106.78,156106.79,1,nan,,,,,nan
14635,127749,6036,15162.89,1,0,0,1,0,0,1,0,0,0,79912.58624999982,0.0,0.0,26637.523750000175,0.0,0.0,106550.11,106550.10999999999,1,,1,,,,
14636,173493,14896,46688.12,0,0,1,1,1,1,1,1,0,1,0.0,0.0,18651.48,18651.48,37302.96,37302.96,111908.88,111908.88,1,nan,,,,,nan
14637,52358,556,15074.72,1,0,0,0,1,0,1,1,1,1,9181.82,0.0,0.0,0.0,27545.46,0.0,36727.28,36727.28,1,nan,,,,,nan
14638,194016,54091,36998.35,0,1,1,0,1,1,1,0,1,0,0.0,12865.83,17154.44,0.0,41660.79,31245.59,102926.65,102926.65,1,nan,,,,,nan
14639,140483,38708,1953.32,0,0,1,1,1,1,1,1,0,0,0.0,0.0,16636.95,16636.95,26619.11,39928.67,99821.68,99821.68,1,nan,,,,,nan
14640,120641,34989,6063.67,0,1,0,0,1,0,1,1,1,0,0.0,9948.54,0.0,0.0,69639.79,0.0,79588.33,79588.32999999999,1,nan,,,,,nan
14641,144405,4840,1300.05,0,1,1,1,1,1,0,0,1,1,0.0,17283.12,23044.16,23044.16,49929.01,24964.5,138264.95,138264.95,1,nan,,,,,nan
14642,121134,16878,2401.29,0,0,1,1,1,1,1,1,1,1,0.0,0.0,16975.78,16975.78,45268.76,22634.38,101854.71,101854.7,1,nan,,,,,nan
14643,102761,20977,26111.35,0,1,1,1,0,1,1,1,1,1,0.0,7261.649546313746,9682.195916823719,9682.195916823719,0.0,29046.608620038816,55672.65,55672.65,1,,1,,,,
14644,125124,24369,17337.21,1,0,1,0,1,1,1,1,0,1,20854.45,0.0,13902.97,0.0,24330.19,24330.19,83417.79000000001,83417.8,1,nan,,,,,nan
14645,187965,7095,4886.44,1,0,0,0,0,0,1,0,0,0,175983.56,0.0,0.0,0.0,0.0,0.0,175983.56,175983.56,1,,1,,,,
14646,178227,18292,36989.52,1,0,1,1,0,1,1,1,0,1,28372.03,0.0,18914.69,18914.69,0.0,56744.07,122945.48,122945.48,1,nan,,,,,nan
14647,113121,15051,18642.53,1,0,1,0,1,1,0,1,1,0,19856.87,0.0,13237.91,0.0,34749.52,11583.17,79427.47,79427.46999999999,1,nan,,,,,nan
14648,97540,13474,13405.02,1,0,0,0,0,1,0,1,1,0,23553.65555555514,0.0,0.0,0.0,0.0,47107.32444444486,70660.98,70660.98,1,,1,,,,
14649,112339,1831,20994.83,1,0,1,1,1,0,0,0,1,0,22378.29,0.0,14918.86,14918.86,37297.15,0.0,89513.17,89513.16,1,nan,,,,,nan
14650,65295,11814,14622.78,1,0,0,1,0,1,1,1,1,0,8967.28,0.0,0.0,5978.19,0.0,23912.75,38858.22,38858.22,1,nan,,,,,nan
14651,191296,6854,46421.46,1,0,0,0,0,0,1,1,0,1,138020.54,0.0,0.0,0.0,0.0,0.0,138020.54,138020.54,1,,1,,,,
14652,84201,8619,17035.56,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,58546.44,0.0,58546.44,58546.44,1,nan,,,,,nan
14653,110384,31796,26121.34,1,0,1,1,1,0,1,1,0,1,13116.67,0.0,8744.44,8744.44,21861.11,0.0,52466.66,52466.66,1,nan,,,,,nan
14654,168512,12769,16679.46,1,0,0,0,1,1,0,1,0,0,34765.89,0.0,0.0,0.0,41719.06,62578.59,139063.54,139063.53999999998,1,nan,,,,,nan
14655,168585,9878,40276.49,1,0,0,0,1,0,0,0,0,1,29607.63,0.0,0.0,0.0,88822.88,0.0,118430.51,118430.51,1,nan,,,,,nan
14656,139521,35242,28738.59,1,0,1,1,1,0,1,1,1,1,18885.1,0.0,12590.07,12590.07,31475.17,0.0,75540.41,75540.41,1,nan,,,,,nan
14657,161078,9716,14057.41,1,0,1,1,1,1,0,1,0,1,34326.15,0.0,22884.1,22884.1,38140.16,19070.08,137304.59,137304.59000000003,1,nan,,,,,nan
14658,109015,20988,854.38,1,0,0,1,1,0,1,1,0,1,21793.15,0.0,0.0,14528.77,50850.69,0.0,87172.62,87172.61,1,nan,,,,,nan
14659,76467,7508,1554.7,1,0,1,0,1,1,1,1,1,1,16851.08,0.0,11234.05,0.0,22468.1,16851.08,67404.3,67404.31,1,nan,,,,,nan
14660,72642,1295,12181.08,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,39443.95,19721.97,59165.92,59165.92,1,nan,,,,,nan
14661,130969,1538,28077.82,0,0,0,1,1,1,0,0,1,0,0.0,0.0,0.0,16892.2,56307.32,28153.66,101353.18,101353.18,1,nan,,,,,nan
14662,66190,4149,2559.5,1,0,1,0,0,1,0,1,0,0,13726.5,0.0,9151.0,0.0,0.0,36604.0,59481.5,59481.5,1,nan,,,,,nan
14663,174380,24450,43684.51,1,0,1,0,1,1,1,1,1,1,26561.37,0.0,17707.58,0.0,35415.16,26561.37,106245.49,106245.48,1,nan,,,,,nan
14664,170704,29634,36316.83,1,0,1,1,1,1,1,1,0,0,26188.29,0.0,17458.86,17458.86,21823.58,21823.58,104753.17,104753.17,1,nan,,,,,nan
14665,144497,2084,10469.23,1,0,1,0,1,1,1,1,1,0,32985.94,0.0,21990.63,0.0,51311.47,25655.73,131943.77,131943.77000000002,1,nan,,,,,nan
14666,107398,1677,33517.81,1,0,0,0,0,1,1,0,0,1,19691.78107438009,0.0,0.0,0.0,0.0,52511.408925619915,72203.19,72203.19,1,,1,,,,
14667,195190,4198,15293.94,1,0,1,0,0,1,0,0,0,0,40545.71,0.0,27030.47,0.0,0.0,108121.88,175698.06,175698.06,1,nan,,,,,nan
14668,191948,11861,19804.22,1,0,0,0,1,0,1,0,1,1,40070.69,0.0,0.0,0.0,120212.08,0.0,160282.78,160282.77000000002,1,nan,,,,,nan
14669,106187,15821,27106.42,0,0,1,0,1,0,0,0,1,1,0.0,0.0,10543.26,0.0,52716.32,0.0,63259.58,63259.58,1,nan,,,,,nan
14670,93174,18353,9292.51,1,0,0,0,0,1,1,1,0,0,17871.404380165204,0.0,0.0,0.0,0.0,47657.08561983479,65528.49,65528.48999999999,1,,1,,,,
14671,183626,46022,2182.36,0,0,0,1,0,1,0,1,1,1,0.0,0.0,0.0,27084.325599999862,0.0,108337.31440000015,135421.64,135421.64,1,,1,,,,
14672,106196,16136,1347.85,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,14785.36,49284.53,24642.26,88712.15,88712.15,1,nan,,,,,nan
14673,60119,4913,14357.36,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.0,0.0,27232.43,13616.21,40848.64,40848.64,1,nan,,,,,nan
14674,170947,51026,10173.45,1,0,0,1,0,1,1,1,1,0,25326.36,0.0,0.0,16884.24,0.0,67536.95,109747.55,109747.55,1,nan,,,,,nan
14675,146286,42524,18681.07,0,0,1,0,0,1,1,1,0,1,0.0,0.0,21270.228749999336,0.0,0.0,63810.70125000065,85080.93,85080.93,1,,1,,,,
14676,81490,19355,16784.73,0,0,1,1,1,1,0,1,0,1,0.0,0.0,7558.38,7558.38,15116.76,15116.76,45350.27,45350.28,1,nan,,,,,nan
14677,177612,31489,31921.63,0,0,1,1,0,1,1,0,1,0,0.0,0.0,22840.274,22840.274,0.0,68520.822,114201.37,114201.37,1,,1,,,,
14678,148906,17047,30388.47,0,1,1,0,1,0,1,0,0,1,0.0,12683.82,16911.75,0.0,71874.96,0.0,101470.53,101470.53,1,nan,,,,,nan
14679,71669,16112,2947.39,1,0,0,0,1,0,0,1,0,0,13152.4,0.0,0.0,0.0,39457.21,0.0,52609.61,52609.61,1,nan,,,,,nan
14680,161933,9062,22125.86,0,0,0,1,1,1,1,0,0,1,0.0,0.0,0.0,21790.86,62259.59,46694.69,130745.14,130745.14,1,nan,,,,,nan
14681,113166,28725,24198.79,1,0,1,1,1,0,0,0,0,0,15060.55,0.0,10040.37,10040.37,25100.92,0.0,60242.21,60242.21,1,nan,,,,,nan
14682,192971,3670,24210.49,1,0,1,0,1,1,1,1,1,1,41272.63,0.0,27515.08,0.0,38521.12,57781.68,165090.51,165090.50999999998,1,nan,,,,,nan
14683,189192,21569,8866.41,1,0,1,0,1,1,1,1,1,0,39689.15,0.0,26459.43,0.0,74086.41,18521.6,158756.59,158756.59,1,nan,,,,,nan
14684,68897,11556,2457.85,1,0,0,0,1,1,1,1,0,1,13720.79,0.0,0.0,0.0,27441.58,13720.79,54883.15,54883.16,1,nan,,,,,nan
14685,91889,26476,21029.06,0,0,0,1,0,1,1,1,1,1,0.0,0.0,0.0,11095.981249999577,0.0,33287.95875000042,44383.94,44383.939999999995,1,,1,,,,
14686,139478,12559,1331.74,1,0,1,0,1,0,0,1,0,0,31396.81,0.0,20931.21,0.0,73259.24,0.0,125587.26,125587.26,1,nan,,,,,nan
14687,190893,18272,46983.58,0,0,1,0,0,1,1,1,1,1,0.0,0.0,31409.355,0.0,0.0,94228.065,125637.42,125637.42,1,,1,,,,
14688,161059,14240,22584.92,0,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,20705.68,82822.72,20705.68,124234.08,124234.08,1,nan,,,,,nan
14689,145764,21983,6350.53,0,1,1,0,1,1,1,1,0,1,0.0,14678.81,19571.74,0.0,62384.94,20794.98,117430.47,117430.47,1,nan,,,,,nan
14690,94758,14788,5165.71,1,0,0,1,1,1,1,0,0,0,18701.07,0.0,0.0,12467.38,37402.14,6233.69,74804.29,74804.28,1,nan,,,,,nan
14691,187168,16998,33291.43,0,0,1,0,1,1,0,1,0,0,0.0,0.0,22813.1,0.0,65180.27,48885.2,136878.57,136878.57,1,nan,,,,,nan
14692,132679,3712,38418.92,0,1,1,1,1,1,1,1,1,1,0.0,11318.51,15091.35,15091.35,32697.92,16348.96,90548.08,90548.09,1,nan,,,,,nan
14693,81387,23094,13238.7,1,0,0,0,0,1,1,1,0,0,12287.540330578033,0.0,0.0,0.0,0.0,32766.759669421972,45054.3,45054.3,1,,1,,,,
14694,142768,33785,16705.5,0,0,1,0,0,1,1,1,0,1,0.0,0.0,23069.371249999796,0.0,0.0,69208.1287500002,92277.5,92277.5,1,,1,,,,
14695,97684,7623,10289.66,1,0,0,1,1,1,1,1,0,1,19942.83,0.0,0.0,13295.22,31022.19,15511.09,79771.34,79771.33,1,nan,,,,,nan
14696,180520,14919,25189.86,1,0,0,1,0,0,1,1,1,0,105308.35125000015,0.0,0.0,35102.78874999987,0.0,0.0,140411.14,140411.14,1,,1,,,,
14697,65523,3817,15057.33,1,0,1,0,1,1,1,1,1,1,11662.17,0.0,7774.78,0.0,20408.79,6802.93,46648.67,46648.670000000006,1,nan,,,,,nan
14698,141877,25154,11144.76,1,0,0,0,1,1,1,1,0,0,26394.56,0.0,0.0,0.0,52789.12,26394.56,105578.24,105578.24,1,nan,,,,,nan
14699,107146,11551,20868.62,1,0,0,1,1,1,1,1,1,1,18681.6,0.0,0.0,12454.4,29060.26,14530.13,74726.38,74726.39,1,nan,,,,,nan
14700,191836,45231,48044.08,0,0,1,1,0,1,1,1,1,1,0.0,0.0,16426.82,16426.82,0.0,65707.28,98560.92,98560.92,1,nan,,,,,nan
14701,199176,38462,35801.8,1,0,1,0,1,1,0,1,0,0,31228.05,0.0,20818.7,0.0,58292.36,14573.09,124912.2,124912.2,1,nan,,,,,nan
14702,120393,5828,1777.28,1,0,1,0,1,1,1,1,1,0,28196.93,0.0,18797.95,0.0,26317.13,39475.7,112787.72,112787.71,1,nan,,,,,nan
14703,112745,1258,9782.09,0,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,16950.82,48430.91,36323.18,101704.91,101704.91,1,nan,,,,,nan
14704,152449,6043,13219.64,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,22197.73,95133.11,15855.52,133186.36,133186.36,1,nan,,,,,nan
14705,52682,10789,8529.98,1,0,1,1,1,1,1,1,0,0,8340.76,0.0,5560.5,5560.5,6950.63,6950.63,33363.020000000004,33363.020000000004,1,nan,,,,,nan
14706,111180,16421,23511.33,1,0,1,1,1,1,1,1,1,1,17811.92,0.0,11874.61,11874.61,16963.73,12722.8,71247.67,71247.67,1,nan,,,,,nan
14707,155764,6005,23140.12,0,0,1,1,0,0,1,0,1,0,0.0,0.0,63309.44,63309.44,0.0,0.0,126618.88,126618.88,1,,1,,,,
14708,50658,14842,10346.22,0,0,1,1,1,1,0,1,1,1,0.0,0.0,4244.96,4244.96,9702.77,7277.08,25469.78,25469.770000000004,1,nan,,,,,nan
14709,189239,5913,9093.38,0,1,1,0,1,1,1,1,0,0,0.0,21779.08,29038.77,0.0,49365.91,74048.86,174232.62,174232.62,1,nan,,,,,nan
14710,118011,24305,26078.0,0,0,0,0,1,0,1,1,0,1,0.0,0.0,0.0,0.0,67628.0,0.0,67628.0,67628.0,1,nan,,,,,nan
14711,195954,53650,1058.55,0,0,1,0,0,1,0,1,1,1,0.0,0.0,35311.3625,0.0,0.0,105934.08750000001,141245.45,141245.45,1,,1,,,,
14712,136593,32253,10432.64,0,0,1,1,1,1,1,1,1,1,0.0,0.0,15651.23,15651.23,41736.6,20868.3,93907.36,93907.36,1,nan,,,,,nan
14713,97332,14987,14996.35,0,1,0,1,1,0,1,1,1,1,0.0,8418.58,0.0,11224.77,47705.29,0.0,67348.65,67348.64,1,nan,,,,,nan
14714,190906,40194,42422.68,1,0,0,1,1,1,0,1,0,0,27072.33,0.0,0.0,18048.22,47376.58,15792.19,108289.32,108289.32,1,nan,,,,,nan
14715,116788,7826,32817.4,1,0,1,1,1,0,1,1,0,0,19036.15,0.0,12690.77,12690.77,31726.92,0.0,76144.6,76144.61,1,nan,,,,,nan
14716,80935,2999,406.98,1,0,1,1,1,1,1,1,1,0,19382.26,0.0,12921.5,12921.5,24227.82,8075.94,77529.02,77529.01999999999,1,nan,,,,,nan
14717,142184,32138,27601.08,0,0,1,0,0,1,1,1,1,0,0.0,0.0,20611.23,0.0,0.0,61833.69,82444.92,82444.92,1,,1,,,,
14718,155676,44403,12171.55,1,0,0,0,1,0,1,0,1,1,24775.36,0.0,0.0,0.0,74326.09,0.0,99101.45,99101.45,1,nan,,,,,nan
14719,167994,43471,24620.06,1,0,1,1,1,1,0,1,0,0,24975.74,0.0,16650.49,16650.49,16650.49,24975.74,99902.94,99902.95,1,nan,,,,,nan
14720,174889,16891,41911.69,1,0,1,1,1,0,1,1,0,1,29021.58,0.0,19347.72,19347.72,48369.3,0.0,116086.31,116086.32,1,nan,,,,,nan
14721,158449,26509,25958.96,1,0,0,1,1,1,0,0,1,0,26495.26,0.0,0.0,17663.51,30911.14,30911.14,105981.04,105981.05,1,nan,,,,,nan
14722,100671,23236,7641.29,1,0,0,0,1,1,1,0,0,0,17448.43,0.0,0.0,0.0,34896.86,17448.43,69793.71,69793.72,1,nan,,,,,nan
14723,89272,11384,3635.78,0,0,1,0,0,1,1,1,1,0,0.0,0.0,18563.055,0.0,0.0,55689.165,74252.22,74252.22,1,,1,,,,
14724,61824,13714,4565.08,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,7257.49,14514.97,21772.46,43544.92,43544.92,1,nan,,,,,nan
14725,156524,6901,28291.45,0,1,1,1,1,1,1,1,1,1,0.0,15166.44,20221.92,20221.92,52577.01,13144.25,121331.55,121331.54,1,nan,,,,,nan
14726,137299,38155,9549.88,1,0,0,1,0,1,1,0,0,1,20675.57,0.0,0.0,13783.71,0.0,55134.84,89594.12,89594.12,1,nan,,,,,nan
14727,72566,14728,1913.93,1,0,0,0,1,1,0,0,1,0,13981.02,0.0,0.0,0.0,16777.22,25165.83,55924.07,55924.07000000001,1,nan,,,,,nan
14728,76112,913,11210.97,0,0,0,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,63988.03,63988.03,63988.03,1,,1,,,,
14729,183343,44008,42231.77,1,0,0,1,1,1,0,1,1,0,24275.81,0.0,0.0,16183.87,22657.42,33986.13,97103.23,97103.23,1,nan,,,,,nan
14730,125299,33505,14259.81,0,0,1,0,1,1,0,1,1,0,0.0,0.0,12922.36,0.0,43074.55,21537.28,77534.19,77534.19,1,nan,,,,,nan
14731,142180,4749,10458.23,1,0,0,0,1,1,1,1,1,1,31743.19,0.0,0.0,0.0,54416.9,40812.68,126972.77,126972.77,1,nan,,,,,nan
14732,53276,10892,13885.37,1,0,0,0,1,1,1,0,0,1,7124.66,0.0,0.0,0.0,14249.31,7124.66,28498.63,28498.63,1,nan,,,,,nan
14733,100406,15447,20735.59,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,10703.9,26759.75,26759.75,64223.41,64223.4,1,nan,,,,,nan
14734,167743,16761,12800.86,1,0,0,1,1,1,1,1,1,1,34545.29,0.0,0.0,23030.19,60454.25,20151.42,138181.14,138181.15,1,nan,,,,,nan
14735,123454,10134,24862.39,1,0,0,0,1,1,0,1,0,0,22114.4,0.0,0.0,0.0,44228.81,22114.4,88457.61,88457.60999999999,1,nan,,,,,nan
14736,196753,26847,10480.8,0,1,1,0,0,1,1,0,1,0,0.0,20794.59039697547,27726.124007561342,0.0,0.0,110904.48559546322,159425.2,159425.20000000004,1,,1,,,,
14737,154920,9267,44945.09,1,0,0,0,1,1,1,1,0,0,25176.98,0.0,0.0,0.0,50353.95,25176.98,100707.91,100707.91,1,nan,,,,,nan
14738,197188,35133,28195.31,0,1,0,1,1,1,1,0,1,1,0.0,16732.46,0.0,22309.95,63211.52,31605.76,133859.69,133859.69,1,nan,,,,,nan
14739,124598,1467,14390.16,1,0,1,0,1,1,1,1,1,0,27185.21,0.0,18123.47,0.0,42288.1,21144.05,108740.84,108740.83,1,nan,,,,,nan
14740,98824,23979,1115.42,0,0,1,1,0,1,1,1,0,0,0.0,0.0,12288.26,12288.26,0.0,49153.05,73729.58,73729.57,1,nan,,,,,nan
14741,89736,14550,24570.81,0,0,1,0,1,1,0,1,0,0,0.0,0.0,8435.86,0.0,31634.49,10544.83,50615.19,50615.18000000001,1,nan,,,,,nan
14742,60978,7804,12124.88,1,0,0,0,0,1,0,1,0,0,11195.214545454548,0.0,0.0,0.0,0.0,29853.905454545456,41049.12,41049.12,1,,1,,,,
14743,62070,9236,6148.07,1,0,0,1,1,1,1,0,1,1,11671.48,0.0,0.0,7780.99,13616.73,13616.73,46685.93,46685.92999999999,1,nan,,,,,nan
14744,110579,25666,21785.04,1,0,1,1,1,1,1,0,0,1,15781.99,0.0,10521.33,10521.33,13151.66,13151.66,63127.96,63127.97,1,nan,,,,,nan
14745,77563,10117,2098.48,0,0,0,1,1,1,0,1,1,0,0.0,0.0,0.0,10891.25,36304.18,18152.09,65347.52,65347.52,1,nan,,,,,nan
