record_id,estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters,net_estate,total_shares,share_discrepancy
19504,134420,36476,20034.2,True,0,True,False,1,1,1,1,True,False,19477.45,0.0,12984.97,0.0,30298.26,15149.13,77909.8,77909.81,-0.00999999999476131
19505,176117,4079,41601.96,False,0,True,False,3,3,0,1,True,True,0.0,0.0,21739.34,0.0,72464.47,36232.23,130436.04000000001,130436.04000000001,0.0
19506,160577,42374,29660.26,True,0,False,True,1,1,0,0,True,True,22135.69,0.0,0.0,14757.12,34433.29,17216.64,88542.74,88542.74,0.0
19507,167623,10820,34418.33,False,0,True,True,2,3,1,2,False,False,0.0,0.0,20397.44,20397.44,46622.73,34967.05,122384.67,122384.66,0.00999999999476131
19508,125494,32351,7619.2,True,0,False,True,0,2,1,0,False,False,19736.26,0.0,0.0,13157.51,0.0,52630.03,85523.8,85523.79999999999,1.4551915228366852e-11
19509,153890,9982,23892.86,False,1,False,True,1,2,0,2,True,True,0.0,15001.89,0.0,20002.52,42505.36,42505.36,120015.14,120015.13,0.00999999999476131
19510,192334,55371,33466.75,False,1,True,False,0,3,2,0,True,False,0.0,12937.03,17249.38,0.0,0.0,68997.5,103496.25,99183.91,4312.3399999999965
19511,198697,19979,24011.48,True,0,True,False,2,0,1,2,True,False,38676.63,0.0,25784.42,0.0,90245.47,0.0,154706.52,154706.52,0.0
19512,115059,13331,29909.91,False,0,False,True,3,1,1,1,False,True,0.0,0.0,0.0,11969.68,51298.64,8549.77,71818.09,71818.09,0.0
19513,93187,27451,17817.99,True,0,False,True,1,3,1,0,False,True,11979.5,0.0,0.0,7986.33,11180.87,16771.3,47918.009999999995,47918.0,0.00999999999476131
19514,94522,15128,21947.93,True,0,False,True,3,0,1,0,False,False,14361.52,0.0,0.0,9574.34,33510.21,0.0,57446.07,57446.07,0.0
19515,192813,23112,29159.8,False,0,True,True,2,2,2,0,True,False,0.0,0.0,23423.53,23423.53,62462.76,31231.38,140541.2,140541.2,0.0
19516,97856,4403,134.68,True,0,True,False,1,0,0,2,True,True,23329.58,0.0,15553.05,0.0,54435.69,0.0,93318.32,93318.32,0.0
19517,79555,23091,6507.51,False,1,True,False,3,2,2,2,False,True,0.0,6244.56,8326.08,0.0,26539.39,8846.46,49956.49,49956.49,0.0
19518,130792,8573,1313.11,True,0,True,False,3,0,0,0,True,False,30226.47,0.0,20150.98,0.0,70528.44,0.0,120905.89,120905.89,0.0
19519,138689,7232,5311.11,True,0,True,False,2,0,1,1,False,True,31536.47,0.0,21024.31,0.0,73585.1,0.0,126145.89,126145.88,0.00999999999476131
19520,179647,11036,20743.03,True,0,True,False,2,3,2,2,True,False,36966.99,0.0,24644.66,0.0,49289.32,36966.99,147867.97,147867.96,0.010000000009313226
19521,90859,6695,11828.45,False,0,True,True,1,1,0,2,True,True,0.0,0.0,12055.92,12055.92,32149.13,16074.57,72335.55,72335.54000000001,0.00999999999476131
19522,110871,25851,22470.95,True,0,True,False,0,2,0,0,True,False,14434.4,0.0,9622.93,0.0,0.0,38491.72,62549.05,62549.05,0.0
19523,116625,1255,34116.98,True,0,False,False,3,0,1,1,False,True,20313.25,0.0,0.0,0.0,60939.76,0.0,81253.01999999999,81253.01000000001,0.009999999980209395
19524,102936,25570,24813.82,False,1,True,True,1,1,0,1,False,False,0.0,6569.02,8758.7,8758.7,18977.18,9488.59,52552.18,52552.19,-0.010000000002037268
19525,110499,31351,4755.0,True,0,False,False,2,1,0,1,True,False,18598.25,0.0,0.0,0.0,44635.8,11158.95,74393.0,74393.0,0.0
19526,100759,6455,19168.71,True,0,False,False,2,1,0,2,False,False,18783.82,0.0,0.0,0.0,45081.17,11270.29,75135.29000000001,75135.28,0.010000000009313226
19527,75904,18855,18922.96,True,0,False,False,2,2,2,0,False,True,9531.51,0.0,0.0,0.0,19063.02,9531.51,38126.04,38126.04,0.0
19528,118533,28840,27600.59,False,0,True,True,3,1,0,0,False,False,0.0,0.0,10348.74,10348.74,35481.38,5913.56,62092.41,62092.42,-0.00999999999476131
19529,89391,9814,10782.55,False,0,True,True,0,1,1,1,True,True,0.0,0.0,11465.74,11465.74,0.0,34397.22,68794.45,57328.7,11465.75
19530,198550,12906,25680.27,False,0,True,False,0,0,1,2,False,True,0.0,0.0,26660.62,0.0,0.0,0.0,159963.73,26660.62,133303.11000000002
19531,162100,46711,1144.43,False,1,True,False,1,3,0,2,False,True,0.0,14280.57,19040.76,0.0,32369.29,48553.94,114244.57,114244.56,0.010000000009313226
19532,77548,7741,5309.61,True,0,True,False,2,0,0,1,False,False,16124.35,0.0,10749.56,0.0,37623.48,0.0,64497.39,64497.39,0.0
19533,172363,13272,37393.95,False,1,False,True,2,0,2,1,False,False,0.0,15212.13,0.0,20282.84,86202.08,0.0,121697.05,121697.05,0.0
19534,66775,18763,862.71,True,0,False,False,2,2,2,0,True,False,11787.32,0.0,0.0,0.0,23574.65,11787.32,47149.29,47149.29,0.0
19535,112645,20412,19453.94,False,0,False,False,1,1,0,1,False,True,0.0,0.0,0.0,0.0,48519.37,24259.69,72779.06,72779.06,0.0
19536,56273,14985,2472.1,True,0,True,False,1,2,2,1,False,True,9703.98,0.0,6469.32,0.0,11321.3,11321.3,38815.9,38815.899999999994,7.275957614183426e-12
19537,97909,6110,11547.25,False,0,True,False,2,1,0,1,False,False,0.0,0.0,13375.29,0.0,53501.17,13375.29,80251.75,80251.75,0.0
19538,109423,5707,14910.63,True,0,True,True,2,2,0,2,False,True,22201.34,0.0,14800.89,14800.89,24668.16,12334.08,88805.37,88805.36,0.00999999999476131
19539,155597,1579,16805.94,False,0,False,True,3,1,1,0,True,True,0.0,0.0,0.0,22868.68,98008.61,16334.77,137212.06,137212.06,0.0
19540,178040,27984,44184.48,True,0,False,True,0,1,0,2,False,False,26467.88,0.0,0.0,17645.25,0.0,52935.76,105871.51999999999,97048.89000000001,8822.629999999976
19541,195364,50315,21687.84,False,1,True,True,2,0,2,0,False,False,0.0,15420.15,20560.19,20560.19,66820.63,0.0,123361.16,123361.16,0.0
19542,65703,5166,19393.57,True,0,True,False,1,1,2,0,False,False,10285.86,0.0,6857.24,0.0,16000.22,8000.11,41143.43,41143.43,0.0
19543,146288,28263,33695.36,False,0,True,False,3,2,0,2,True,False,0.0,0.0,14054.94,0.0,52706.02,17568.67,84329.64,84329.62999999999,0.010000000009313226
19544,147287,24639,14148.87,False,1,False,True,0,3,2,1,False,False,0.0,13562.39,0.0,18083.19,0.0,72332.75,108499.13,103978.33,4520.800000000003
19545,52602,5341,6538.59,True,0,True,False,2,2,0,1,False,False,10180.6,0.0,6787.07,0.0,15836.49,7918.25,40722.41,40722.409999999996,7.275957614183426e-12
19546,69670,16584,7430.96,False,0,True,False,3,2,0,0,True,False,0.0,0.0,7609.17,0.0,28534.4,9511.47,45655.04,45655.04,0.0
19547,113845,17354,11490.63,False,1,False,True,3,0,0,1,False,True,0.0,10625.05,0.0,14166.73,60208.6,0.0,85000.37,85000.38,-0.010000000009313226
19548,199208,9997,26531.89,False,0,False,True,3,3,2,1,True,False,0.0,0.0,0.0,27113.18,90377.28,45188.64,162679.11,162679.09999999998,0.010000000009313226
19549,99800,14323,19055.02,False,0,False,False,0,1,0,0,True,False,0.0,0.0,0.0,0.0,0.0,33210.99,66421.98,33210.99,33210.99
19550,95985,9250,23013.75,True,0,True,False,3,0,0,1,True,True,15930.31,0.0,10620.21,0.0,37170.73,0.0,63721.25,63721.25,0.0
19551,91923,2314,20441.66,True,0,True,False,1,0,0,2,False,True,17291.83,0.0,11527.89,0.0,40347.61,0.0,69167.34,69167.33,0.00999999999476131
19552,146237,1813,6531.62,True,0,True,False,2,0,0,2,True,True,34473.1,0.0,22982.06,0.0,80437.22,0.0,137892.38,137892.38,0.0
19553,118166,21288,2154.37,False,0,False,False,0,0,1,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,94723.63,0.0,94723.63
19554,76531,20239,403.08,False,1,True,False,2,1,0,1,True,True,0.0,6986.11,9314.82,0.0,31670.39,7917.6,55888.92,55888.92,0.0
19555,51246,2255,8735.84,True,0,False,True,2,3,2,0,True,True,10063.79,0.0,0.0,6709.19,13418.39,10063.79,40255.16,40255.16,0.0
19556,156403,37717,17088.51,True,0,False,False,0,3,2,1,False,False,25399.37,0.0,0.0,0.0,0.0,67731.66,101597.49,93131.03,8466.460000000006
19557,84744,14756,27.45,True,0,True,False,2,2,2,2,True,True,17490.14,0.0,11660.09,0.0,27206.88,13603.44,69960.55,69960.55,0.0
19558,197733,2942,17432.91,False,0,False,False,2,3,0,0,False,False,0.0,0.0,0.0,0.0,101347.48,76010.61,177358.09,177358.09,0.0
19559,122363,35529,5989.69,True,0,True,False,1,2,0,2,False,False,20211.08,0.0,13474.05,0.0,23579.59,23579.59,80844.31,80844.31,0.0
19560,146893,26722,33066.69,False,0,False,False,1,3,2,2,False,True,0.0,0.0,0.0,0.0,34841.72,52262.59,87104.31,87104.31,0.0
19561,86444,3058,24612.5,False,0,False,True,0,2,2,0,False,True,0.0,0.0,0.0,9795.58,0.0,39182.33,58773.5,48977.91,9795.589999999997
19562,58207,723,8116.46,True,0,True,False,3,2,2,2,True,True,12341.89,0.0,8227.92,0.0,21598.3,7199.43,49367.54,49367.54,0.0
19563,188245,34782,16909.93,True,0,True,True,3,0,2,2,True,True,34138.27,0.0,22758.85,22758.85,56897.11,0.0,136553.07,136553.08000000002,-0.010000000009313226
19564,152420,11351,31853.06,False,0,False,False,3,3,1,1,False,True,0.0,0.0,0.0,0.0,72810.63,36405.31,109215.94,109215.94,0.0
19565,179537,21352,30153.15,False,1,True,True,2,2,2,1,True,False,0.0,16003.98,21338.64,21338.64,46233.72,23116.86,128031.85,128031.84,0.010000000009313226
19566,116285,304,35152.65,False,0,False,True,1,0,2,1,False,False,0.0,0.0,0.0,13471.39,67356.96,0.0,80828.35,80828.35,0.0
19567,106961,23379,18174.96,False,0,False,False,1,3,0,2,True,True,0.0,0.0,0.0,0.0,26162.82,39244.22,65407.04,65407.04,0.0
19568,116573,32145,12001.55,True,0,True,True,1,2,0,2,True,False,18106.61,0.0,12071.07,12071.07,15088.84,15088.84,72426.45,72426.43,0.020000000004074536
19569,172756,49035,1824.81,False,0,False,False,1,0,0,1,False,False,0.0,0.0,0.0,0.0,121896.19,0.0,121896.19,121896.19,0.0
19570,100167,1784,32662.15,False,1,False,True,2,2,1,1,False,False,0.0,8215.11,0.0,10953.48,31034.85,15517.42,65720.85,65720.86,-0.00999999999476131
19571,70433,3976,13882.09,True,0,False,True,1,2,2,1,False,True,13143.73,0.0,0.0,8762.49,15334.35,15334.35,52574.91,52574.92,-0.00999999999476131
19572,161774,2352,25615.39,True,0,True,True,1,1,2,2,True,True,33451.65,0.0,22301.1,22301.1,37168.5,18584.25,133806.61,133806.6,0.009999999980209395
19573,130684,23964,26952.57,False,0,True,True,3,1,2,0,True,True,0.0,0.0,13294.57,13294.57,45581.39,7596.9,79767.43,79767.43,0.0
19574,74084,9113,7733.78,True,0,True,False,2,3,0,0,False,False,14309.31,0.0,9539.54,0.0,19079.07,14309.31,57237.22,57237.229999999996,-0.00999999999476131
19575,114269,7312,31644.51,False,0,False,False,2,0,0,0,True,False,0.0,0.0,0.0,0.0,75312.49,0.0,75312.49,75312.49,0.0
19576,67268,15809,107.8,True,0,False,False,1,2,1,2,False,False,12837.8,0.0,0.0,0.0,19256.7,19256.7,51351.2,51351.2,0.0
19577,139100,2128,22168.63,True,0,True,True,2,3,1,0,False,True,28700.84,0.0,19133.89,19133.89,27334.14,20500.6,114803.37,114803.35999999999,0.010000000009313226
19578,68974,12339,3135.41,False,1,False,True,2,3,1,1,True,False,0.0,6687.45,0.0,8916.6,21654.6,16240.95,53499.59,53499.59999999999,-0.00999999999476131
19579,102510,1938,31401.62,False,0,False,True,0,0,0,2,True,True,0.0,0.0,0.0,11528.4,0.0,0.0,69170.38,11528.4,57641.98
19580,82901,11340,507.58,True,0,True,False,0,3,0,1,True,False,16396.94,0.0,10931.3,0.0,0.0,43725.18,71053.42,71053.42,0.0
19581,53853,8845,5771.14,True,0,True,True,1,2,2,0,True,False,9809.22,0.0,6539.48,6539.48,8174.35,8174.35,39236.86,39236.88,-0.01999999999679858
19582,117648,19570,397.83,True,0,False,True,3,0,1,0,True,True,24420.04,0.0,0.0,16280.03,56980.1,0.0,97680.17,97680.17,0.0
19583,162955,39709,23912.75,False,1,True,True,0,0,0,2,True,False,0.0,24833.31,57944.4,16555.54,0.0,0.0,99333.25,99333.25,0.0
19584,105679,19360,15053.78,True,0,False,False,1,1,1,1,True,True,17816.31,0.0,0.0,0.0,35632.61,17816.31,71265.22,71265.23,-0.00999999999476131
19585,71294,16503,8478.57,True,0,True,True,3,1,2,2,False,True,11578.11,0.0,7718.74,7718.74,16540.15,2756.69,46312.43,46312.43,0.0
19586,118587,9141,11397.07,True,0,False,True,2,3,2,2,False,False,24512.23,0.0,0.0,16341.49,32682.98,24512.23,98048.93,98048.93,0.0
19587,90994,15980,10035.27,True,0,False,False,1,1,1,2,True,True,16244.68,0.0,0.0,0.0,32489.37,16244.68,64978.729999999996,64978.73,-7.275957614183426e-12
19588,151184,4403,42475.97,False,1,False,False,2,1,2,2,True,False,0.0,13038.13,0.0,0.0,73013.52,18253.38,104305.03,104305.03000000001,-1.4551915228366852e-11
19589,197521,43783,46690.63,False,0,True,True,3,1,1,0,True,False,0.0,0.0,17841.23,17841.23,61169.93,10194.99,107047.37,107047.38,-0.010000000009313226
19590,159466,3088,11780.1,False,0,True,False,2,3,2,0,True,False,0.0,0.0,24099.65,0.0,68856.14,51642.11,144597.9,144597.90000000002,-2.9103830456733704e-11
19591,122429,16202,15068.2,False,1,True,True,2,1,1,0,True,False,0.0,11394.85,15193.13,15193.13,39502.15,9875.54,91158.8,91158.80000000002,-1.4551915228366852e-11
19592,56271,3506,10270.82,False,1,True,True,0,1,1,0,False,False,0.0,5311.77,7082.36,7082.36,0.0,21247.09,42494.18,40723.58,1770.5999999999985
19593,193618,32138,18513.93,True,0,True,True,2,3,0,0,False,False,35741.52,0.0,23827.68,23827.68,34039.54,25529.66,142966.07,142966.08000000002,-0.010000000009313226
19594,115963,73,7792.69,True,0,True,False,3,2,0,2,True,False,27024.33,0.0,18016.22,0.0,47292.57,15764.19,108097.31,108097.31,0.0
19595,59159,16733,7717.78,False,0,True,False,1,3,2,2,True,False,0.0,0.0,5784.7,0.0,11569.41,17354.11,34708.22,34708.22,0.0
19596,150003,7235,39449.81,False,0,True,True,1,1,1,1,True,True,0.0,0.0,17219.7,17219.7,45919.2,22959.6,103318.19,103318.20000000001,-0.010000000009313226
19597,51513,6314,10480.09,False,0,False,False,3,0,0,2,False,True,0.0,0.0,0.0,0.0,34718.91,0.0,34718.91,34718.91,0.0
19598,145426,22254,315.21,True,0,True,True,0,0,2,2,True,True,61428.39,0.0,20476.13,20476.13,0.0,0.0,122856.79,102380.65000000001,20476.139999999985
19599,132038,37765,18452.08,False,0,False,False,0,0,0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,75820.92,0.0,75820.92
19600,170550,28734,16775.52,True,0,False,False,0,2,0,0,False,False,31260.12,0.0,0.0,0.0,0.0,83360.32,125040.48,114620.44,10420.039999999994
19601,116857,12655,32821.61,False,0,False,True,0,1,1,1,True,False,0.0,0.0,0.0,11896.73,0.0,35690.19,71380.39,47586.92,23793.47
19602,65549,10466,14117.08,False,0,False,False,2,2,0,2,True,True,0.0,0.0,0.0,0.0,27310.61,13655.31,40965.92,40965.92,0.0
19603,80649,15116,6939.22,True,0,True,True,1,0,2,1,True,False,14648.44,0.0,9765.63,9765.63,24414.08,0.0,58593.78,58593.78,0.0
19604,150557,22197,10300.57,False,1,False,False,1,3,1,0,True,True,0.0,14757.43,0.0,0.0,41320.8,61981.2,118059.43,118059.43,0.0
19605,54616,1486,7142.77,True,0,False,False,2,1,0,1,False,True,11496.81,0.0,0.0,0.0,27592.34,6898.08,45987.229999999996,45987.23,-7.275957614183426e-12
19606,150026,39203,24123.72,True,0,True,False,3,1,2,1,False,False,21674.82,0.0,14449.88,0.0,43349.64,7224.94,86699.28,86699.28,0.0
19607,52485,15439,2589.96,False,0,True,True,0,3,0,1,True,False,0.0,0.0,5742.67,5742.67,0.0,22970.69,34456.04,34456.03,0.010000000002037268
19608,95369,26449,8874.49,True,0,False,True,2,0,0,2,False,False,15011.38,0.0,0.0,10007.58,35026.55,0.0,60045.51,60045.51,0.0
19609,56242,8727,7801.88,False,0,True,True,1,1,0,0,True,False,0.0,0.0,6618.85,6618.85,17650.28,8825.14,39713.12,39713.119999999995,7.275957614183426e-12
19610,66501,8121,6259.05,False,1,True,False,3,0,2,2,True,False,0.0,6515.12,8686.82,0.0,36919.01,0.0,52120.95,52120.95,0.0
19611,147311,30044,24861.63,False,0,True,True,1,0,1,0,False,False,0.0,0.0,15400.89,15400.89,61603.58,0.0,92405.37,92405.36,0.00999999999476131
19612,111063,2827,21812.65,False,0,True,True,3,0,0,1,True,False,0.0,0.0,14403.89,14403.89,57615.57,0.0,86423.35,86423.35,0.0
19613,91134,21936,19444.8,False,0,False,False,3,2,1,1,True,True,0.0,0.0,0.0,0.0,37314.9,12438.3,49753.2,49753.2,0.0
19614,88530,10280,14356.94,True,0,False,True,2,2,2,1,True,False,15973.26,0.0,0.0,10648.84,24847.3,12423.65,63893.06,63893.049999999996,0.010000000002037268
19615,151268,5202,28881.13,False,0,True,True,1,2,1,0,True,False,0.0,0.0,19530.81,19530.81,39061.62,39061.62,117184.87,117184.86000000002,0.009999999980209395
19616,162912,33384,42778.06,True,0,False,False,2,3,0,0,False,True,21687.49,0.0,0.0,0.0,37178.55,27883.91,86749.94,86749.95000000001,-0.010000000009313226
19617,117653,12641,9193.66,True,0,True,False,0,2,1,1,False,True,22111.92,0.0,14741.28,0.0,0.0,58965.13,95818.34,95818.32999999999,0.010000000009313226
19618,116751,15078,30984.29,False,0,True,False,1,0,0,1,False,False,0.0,0.0,11781.45,0.0,58907.26,0.0,70688.70999999999,70688.71,-1.4551915228366852e-11
19619,103015,10998,17419.54,False,1,True,False,0,3,0,0,False,False,0.0,9324.68,12432.91,0.0,0.0,49731.64,74597.45999999999,71489.23,3108.229999999996
19620,64631,7384,18771.81,False,0,False,True,1,1,2,1,False,True,0.0,0.0,0.0,6412.53,21375.11,10687.55,38475.19,38475.19,0.0
19621,145662,39208,13474.92,True,0,True,True,1,0,0,2,True,True,23244.77,0.0,15496.51,15496.51,38741.28,0.0,92979.08,92979.07,0.00999999999476131
19622,160163,28561,13791.8,False,0,True,True,0,2,2,0,True,False,0.0,0.0,19635.03,19635.03,0.0,78540.13,117810.2,117810.19,0.00999999999476131
19623,135343,16335,16690.88,False,0,False,True,3,2,2,2,True,True,0.0,0.0,0.0,17052.85,63948.2,21316.07,102317.12,102317.12,0.0
19624,123193,32062,13441.01,False,0,True,True,3,2,1,0,True,False,0.0,0.0,12948.33,12948.33,38845.0,12948.33,77689.99,77689.99,0.0
19625,193646,46525,31690.27,False,0,False,False,1,1,2,1,True,True,0.0,0.0,0.0,0.0,76953.82,38476.91,115430.73,115430.73000000001,-1.4551915228366852e-11
19626,83181,12329,8933.77,False,1,True,False,3,1,2,2,False,True,0.0,7739.78,10319.7,0.0,37593.21,6265.54,61918.229999999996,61918.23,-7.275957614183426e-12
19627,149235,30457,31309.62,False,1,True,False,2,1,1,1,True,False,0.0,10933.55,14578.06,0.0,49565.42,12391.35,87468.38,87468.38,0.0
19628,108042,28513,933.67,False,0,True,True,3,2,2,0,True,True,0.0,0.0,13099.22,13099.22,39297.67,13099.22,78595.33,78595.33,0.0
19629,63145,9138,6056.66,False,0,True,True,1,2,0,2,False,True,0.0,0.0,7991.72,7991.72,15983.45,15983.45,47950.34,47950.34,0.0
19630,160878,35820,38120.37,False,0,True,False,3,1,1,0,True,False,0.0,0.0,14489.6,0.0,62098.31,10349.72,86937.63,86937.63,0.0
19631,120400,31980,24739.89,True,0,False,False,3,2,0,0,True,True,15920.03,0.0,0.0,0.0,35820.06,11940.02,63680.11,63680.11,0.0
19632,166430,37866,7984.0,False,1,True,True,0,3,0,1,False,False,0.0,13397.78,17863.7,17863.7,0.0,71454.81,120580.0,120579.99,0.00999999999476131
19633,54341,1332,15804.74,True,0,False,True,0,1,2,1,True,False,9301.07,0.0,0.0,6200.71,0.0,18602.13,37204.26,34103.91,3100.3499999999985
19634,115079,16809,29648.06,False,0,True,False,3,0,2,2,True,True,0.0,0.0,11436.99,0.0,57184.95,0.0,68621.94,68621.94,0.0
19635,170188,35321,44610.94,True,0,True,False,1,1,2,2,True,True,22564.01,0.0,15042.68,0.0,35099.58,17549.79,90256.06,90256.06,0.0
19636,80189,20378,11350.62,True,0,True,True,1,0,2,0,False,False,12115.09,0.0,8076.73,8076.73,20191.83,0.0,48460.38,48460.380000000005,-7.275957614183426e-12
19637,162910,32235,37303.52,False,0,False,False,2,2,2,0,True,True,0.0,0.0,0.0,0.0,62247.65,31123.83,93371.48000000001,93371.48000000001,0.0
19638,193933,21661,41939.88,True,0,True,True,1,3,0,1,False,False,32583.03,0.0,21722.02,21722.02,21722.02,32583.03,130332.12,130332.12000000001,-1.4551915228366852e-11
19639,148084,16182,1913.04,True,0,True,False,2,3,2,1,False,False,32497.24,0.0,21664.83,0.0,43329.65,32497.24,129988.96,129988.96,0.0
19640,172457,30904,24725.19,False,0,False,True,0,2,1,1,False,False,0.0,0.0,0.0,19471.3,0.0,77885.21,116827.81,97356.51000000001,19471.29999999999
19641,71029,10047,16062.29,True,0,False,False,2,0,1,0,True,False,11229.93,0.0,0.0,0.0,33689.78,0.0,44919.71,44919.71,0.0
19642,61074,13268,13094.98,True,0,False,False,3,1,2,2,False,True,8677.76,0.0,0.0,0.0,22314.23,3719.04,34711.020000000004,34711.03,-0.00999999999476131
19643,164624,21054,44885.78,True,0,False,False,3,3,0,2,True,False,24671.06,0.0,0.0,0.0,49342.11,24671.06,98684.22,98684.23,-0.00999999999476131
19644,114525,2814,5746.0,False,1,True,True,3,0,0,2,False,True,0.0,13245.62,17660.83,17660.83,57397.71,0.0,105965.0,105964.99,0.00999999999476131
19645,160233,26485,2814.44,False,0,False,True,2,0,1,1,False,False,0.0,0.0,0.0,21822.26,109111.3,0.0,130933.56,130933.56,0.0
19646,196832,45034,27793.02,True,0,False,True,2,3,2,2,False,False,31001.24,0.0,0.0,20667.5,41334.99,31001.25,124004.98,124004.98000000001,-1.4551915228366852e-11
19647,88709,19198,1728.92,True,0,False,True,1,3,0,2,False,True,16945.52,0.0,0.0,11297.01,15815.82,23723.73,67782.08,67782.08,0.0
19648,186413,21055,2491.17,True,0,True,True,0,0,1,1,False,False,81433.41,0.0,27144.47,27144.47,0.0,0.0,162866.83,135722.35,27144.47999999998
19649,53144,5489,11580.2,False,0,True,True,3,1,2,2,False,False,0.0,0.0,6012.47,6012.47,20614.17,3435.7,36074.8,36074.81,-0.00999999999476131
19650,191588,11737,33858.01,True,0,True,True,1,3,2,1,False,True,36498.25,0.0,24332.16,24332.16,24332.17,36498.25,145992.99,145992.99,0.0
19651,137409,5029,18323.26,False,0,False,False,0,2,2,1,False,False,0.0,0.0,0.0,0.0,0.0,76037.83,114056.74,76037.83,38018.91
19652,92740,476,20637.9,True,0,True,False,0,0,1,1,True,True,35813.05,0.0,11937.68,0.0,0.0,0.0,71626.1,47750.73,23875.370000000003
19653,122401,33312,19572.59,True,0,False,True,3,0,0,0,True,True,17379.1,0.0,0.0,11586.07,40551.24,0.0,69516.41,69516.41,0.0
19654,90309,3762,20754.46,False,0,True,True,0,3,2,2,False,True,0.0,0.0,10965.42,10965.42,0.0,43861.69,65792.54000000001,65792.53,0.010000000009313226
19655,185971,52174,32517.31,False,1,True,True,2,2,0,2,True,False,0.0,12659.96,16879.95,16879.95,36573.22,18286.61,101279.69,101279.69,0.0
19656,113895,29802,22963.01,False,0,True,False,2,0,2,0,True,False,0.0,0.0,10188.33,0.0,50941.66,0.0,61129.990000000005,61129.990000000005,0.0
19657,127366,10936,23233.72,True,0,True,False,1,2,2,2,False,False,23299.07,0.0,15532.71,0.0,27182.25,27182.25,93196.28,93196.28,0.0
19658,197836,22539,23470.8,True,0,True,True,2,1,2,0,False,False,37956.55,0.0,25304.37,25304.37,50608.73,12652.18,151826.2,151826.19999999998,2.9103830456733704e-11
19659,195181,57162,11287.74,False,0,True,False,3,0,1,2,False,False,0.0,0.0,21121.88,0.0,105609.38,0.0,126731.26,126731.26000000001,-1.4551915228366852e-11
19660,74312,5591,11508.71,False,0,False,False,1,3,0,2,False,True,0.0,0.0,0.0,0.0,22884.92,34327.37,57212.29,57212.29,0.0
19661,171453,48158,3830.58,False,0,True,True,1,2,2,0,False,True,0.0,0.0,19910.74,19910.74,39821.47,39821.47,119464.42,119464.42000000001,-1.4551915228366852e-11
19662,99037,1965,21978.54,True,0,False,False,0,2,2,0,False,True,18773.36,0.0,0.0,0.0,0.0,50062.31,75093.45999999999,68835.67,6257.789999999994
19663,178788,41121,37455.84,False,0,True,False,0,2,0,1,True,False,0.0,0.0,16701.86,0.0,0.0,66807.44,100211.16,83509.3,16701.86
19664,184429,41019,29858.66,False,0,False,True,0,0,2,0,False,False,0.0,0.0,0.0,18925.22,0.0,0.0,113551.34,18925.22,94626.12
19665,181988,26825,46992.63,False,0,True,True,2,2,2,0,False,False,0.0,0.0,18028.39,18028.39,48075.72,24037.86,108170.37,108170.36,0.00999999999476131
19666,96540,7565,23183.27,True,0,False,True,2,0,1,1,False,False,16447.93,0.0,0.0,10965.29,38378.51,0.0,65791.73,65791.73000000001,-1.4551915228366852e-11
19667,197212,37896,8457.21,True,0,False,False,3,0,2,2,True,True,37714.7,0.0,0.0,0.0,113144.09,0.0,150858.79,150858.78999999998,2.9103830456733704e-11
19668,162491,38758,1242.48,False,1,False,False,0,0,2,1,False,False,0.0,30622.63,0.0,0.0,0.0,0.0,122490.52,30622.63,91867.89
19669,136365,39344,3116.12,False,0,False,True,1,2,1,1,True,False,0.0,0.0,0.0,15650.81,39127.03,39127.03,93904.88,93904.87,0.010000000009313226
19670,150708,15348,36036.35,True,0,False,False,2,2,0,0,True,True,24830.91,0.0,0.0,0.0,49661.82,24830.91,99323.65,99323.64,0.00999999999476131
19671,189362,49031,38935.36,False,0,True,True,3,1,0,0,True,True,0.0,0.0,16899.27,16899.27,57940.37,9656.73,101395.64,101395.64,0.0
19672,51946,4639,5944.06,True,0,False,False,3,0,0,0,False,True,10340.74,0.0,0.0,0.0,31022.21,0.0,41362.94,41362.95,-0.00999999999476131
19673,164294,45566,31519.34,False,0,False,True,1,2,0,2,False,False,0.0,0.0,0.0,14534.78,36336.94,36336.94,87208.66,87208.66,0.0
19674,168087,2880,34075.75,True,0,True,True,0,2,2,0,False,True,26226.25,0.0,17484.17,17484.17,0.0,69936.67,131131.25,131131.26,-0.010000000009313226
19675,197164,10624,22830.27,True,0,False,True,3,2,1,1,False,False,40927.43,0.0,0.0,27284.96,71623.01,23874.34,163709.73,163709.74,-0.009999999980209395
19676,158493,46264,23566.63,True,0,True,False,3,2,1,0,True,False,22165.59,0.0,14777.06,0.0,38789.79,12929.93,88662.37,88662.37,0.0
19677,143246,5081,41278.53,False,1,False,True,3,0,2,0,True,True,0.0,12110.81,0.0,16147.74,68627.92,0.0,96886.47,96886.47,0.0
19678,187259,26149,34008.02,False,0,True,True,1,2,0,0,False,False,0.0,0.0,21183.66,21183.66,42367.33,42367.33,127101.98000000001,127101.98,1.4551915228366852e-11
