record_id,estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters
14646,178227,18292,36989.52,True,0,True,True,0,1,1,1,False,True,28372.03,0,18914.69,18914.69,0,56744.07
14647,113121,15051,18642.53,True,0,True,False,3,2,0,1,True,False,19856.87,0,13237.91,0,34749.52,11583.17
14648,97540,13474,13405.02,True,0,False,False,0,1,0,2,True,False,17665.24,0,0,0,0,35330.49
14649,112339,1831,20994.83,True,0,True,True,1,0,0,0,True,False,22378.29,0,14918.86,14918.86,37297.15,0
14650,65295,11814,14622.78,True,0,False,True,0,3,2,1,True,False,8967.28,0,0,5978.19,0,23912.75
14651,191296,6854,46421.46,True,0,False,False,0,0,1,2,False,True,69010.27,0,0,0,0,0
14652,84201,8619,17035.56,False,0,False,False,3,0,0,2,False,False,0,0,0,0,58546.44,0
14653,110384,31796,26121.34,True,0,True,True,1,0,1,2,False,True,13116.67,0,8744.44,8744.44,21861.11,0
14654,168512,12769,16679.46,True,0,False,False,1,3,0,2,False,False,34765.89,0,0,0,41719.06,62578.59
14655,168585,9878,40276.49,True,0,False,False,3,0,0,0,False,True,29607.63,0,0,0,88822.88,0
14656,139521,35242,28738.59,True,0,True,True,1,0,1,1,True,True,18885.1,0,12590.07,12590.07,31475.17,0
14657,161078,9716,14057.41,True,0,True,True,2,2,0,2,False,True,34326.15,0,22884.1,22884.1,38140.16,19070.08
14658,109015,20988,854.38,True,0,False,True,2,0,2,1,False,True,21793.15,0,0,14528.77,50850.69,0
14659,76467,7508,1554.7,True,0,True,False,2,3,1,2,True,True,16851.08,0,11234.05,0,22468.1,16851.08
14660,72642,1295,12181.08,False,0,False,False,1,1,2,2,True,False,0,0,0,0,39443.95,19721.97
14661,130969,1538,28077.82,False,0,False,True,3,3,0,0,True,False,0,0,0,16892.2,56307.32,28153.66
14662,66190,4149,2559.5,True,0,True,False,0,2,0,2,False,False,13726.5,0,9151.0,0,0,36604.0
14663,174380,24450,43684.51,True,0,True,False,2,3,2,2,True,True,26561.37,0,17707.58,0,35415.16,26561.37
14664,170704,29634,36316.83,True,0,True,True,1,2,2,1,False,False,26188.29,0,17458.86,17458.86,21823.58,21823.58
14665,144497,2084,10469.23,True,0,True,False,3,3,2,1,True,False,32985.94,0,21990.63,0,51311.47,25655.73
14666,107398,1677,33517.81,True,0,False,False,0,3,2,0,False,True,18050.8,0,0,0,0,48135.46
14667,195190,4198,15293.94,True,0,True,False,0,3,0,0,False,False,40545.71,0,27030.47,0,0,108121.88
14668,191948,11861,19804.22,True,0,False,False,3,0,1,0,True,True,40070.69,0,0,0,120212.08,0
14669,106187,15821,27106.42,False,0,True,False,3,0,0,0,True,True,0,0,10543.26,0,52716.32,0
14670,93174,18353,9292.51,True,0,False,False,0,3,2,1,False,False,16382.12,0,0,0,0,43685.66
14671,183626,46022,2182.36,False,0,False,True,0,3,0,2,True,True,0,0,0,22570.27,0,90281.09
14672,106196,16136,1347.85,False,0,False,True,1,1,2,1,True,True,0,0,0,14785.36,49284.53,24642.26
14673,60119,4913,14357.36,False,0,False,False,2,2,2,0,False,True,0,0,0,0,27232.43,13616.21
14674,170947,51026,10173.45,True,0,False,True,0,2,2,1,True,False,25326.36,0,0,16884.24,0,67536.95
14675,146286,42524,18681.07,False,0,True,False,0,1,2,1,False,True,0,0,14180.15,0,0,42540.46
14676,81490,19355,16784.73,False,0,True,True,1,2,0,2,False,True,0,0,7558.38,7558.38,15116.76,15116.76
14677,177612,31489,31921.63,False,0,True,True,0,1,2,0,True,False,0,0,19033.56,19033.56,0,57100.68
14678,148906,17047,30388.47,False,1,True,False,1,0,2,0,False,True,0,12683.82,16911.75,0,71874.96,0
14679,71669,16112,2947.39,True,0,False,False,1,0,0,1,False,False,13152.4,0,0,0,39457.21,0
14680,161933,9062,22125.86,False,0,False,True,2,3,2,0,False,True,0,0,0,21790.86,62259.59,46694.69
14681,113166,28725,24198.79,True,0,True,True,3,0,0,0,False,False,15060.55,0,10040.37,10040.37,25100.92,0
14682,192971,3670,24210.49,True,0,True,False,1,3,1,1,True,True,41272.63,0,27515.08,0,38521.12,57781.68
14683,189192,21569,8866.41,True,0,True,False,2,1,1,2,True,False,39689.15,0,26459.43,0,74086.41,18521.6
14684,68897,11556,2457.85,True,0,False,False,1,1,2,1,False,True,13720.79,0,0,0,27441.58,13720.79
14685,91889,26476,21029.06,False,0,False,True,0,1,1,2,True,True,0,0,0,7397.32,0,22191.97
14686,139478,12559,1331.74,True,0,True,False,2,0,0,2,False,False,31396.81,0,20931.21,0,73259.24,0
14687,190893,18272,46983.58,False,0,True,False,0,1,2,2,True,True,0,0,20939.57,0,0,62818.71
14688,161059,14240,22584.92,False,0,False,True,2,1,2,1,False,True,0,0,0,20705.68,82822.72,20705.68
14689,145764,21983,6350.53,False,1,True,False,3,2,1,1,False,True,0,14678.81,19571.74,0,62384.94,20794.98
14690,94758,14788,5165.71,True,0,False,True,3,1,2,0,False,False,18701.07,0,0,12467.38,37402.14,6233.69
14691,187168,16998,33291.43,False,0,True,False,2,3,0,2,False,False,0,0,22813.1,0,65180.27,48885.2
14692,132679,3712,38418.92,False,1,True,True,3,3,2,1,True,True,0,11318.51,15091.35,15091.35,32697.92,16348.96
14693,81387,23094,13238.7,True,0,False,False,0,2,1,1,False,False,11263.58,0,0,0,0,30036.2
14694,142768,33785,16705.5,False,0,True,False,0,1,2,2,False,True,0,0,15379.58,0,0,46138.75
14695,97684,7623,10289.66,True,0,False,True,1,1,1,1,False,True,19942.83,0,0,13295.22,31022.19,15511.09
14696,180520,14919,25189.86,True,0,False,True,0,0,1,1,True,False,70205.57,0,0,23401.86,0,0
14697,65523,3817,15057.33,True,0,True,False,3,2,1,1,True,True,11662.17,0,7774.78,0,20408.79,6802.93
14698,141877,25154,11144.76,True,0,False,False,1,1,1,1,False,False,26394.56,0,0,0,52789.12,26394.56
14699,107146,11551,20868.62,True,0,False,True,1,1,2,1,True,True,18681.6,0,0,12454.4,29060.26,14530.13
14700,191836,45231,48044.08,False,0,True,True,0,2,1,2,True,True,0,0,16426.82,16426.82,0,65707.28
14701,199176,38462,35801.8,True,0,True,False,2,1,0,2,False,False,31228.05,0,20818.7,0,58292.36,14573.09
14702,120393,5828,1777.28,True,0,True,False,1,3,1,1,True,False,28196.93,0,18797.95,0,26317.13,39475.7
14703,112745,1258,9782.09,False,0,False,True,2,3,2,1,False,True,0,0,0,16950.82,48430.91,36323.18
14704,152449,6043,13219.64,False,0,False,True,3,1,2,2,False,False,0,0,0,22197.73,95133.11,15855.52
14705,52682,10789,8529.98,True,0,True,True,1,2,1,1,False,False,8340.76,0,5560.5,5560.5,6950.63,6950.63
14706,111180,16421,23511.33,True,0,True,True,2,3,1,1,True,True,17811.92,0,11874.61,11874.61,16963.73,12722.8
14707,155764,6005,23140.12,False,0,True,True,0,0,1,0,True,False,0,0,21103.15,21103.15,0,0
14708,50658,14842,10346.22,False,0,True,True,2,3,0,1,True,True,0,0,4244.96,4244.96,9702.77,7277.08
14709,189239,5913,9093.38,False,1,True,False,1,3,2,1,False,False,0,21779.08,29038.77,0,49365.91,74048.86
14710,118011,24305,26078.0,False,0,False,False,3,0,1,1,False,True,0,0,0,0,67628.0,0
14711,195954,53650,1058.55,False,0,True,False,0,1,0,2,True,True,0,0,23540.91,0,0,70622.73
14712,136593,32253,10432.64,False,0,True,True,1,1,2,1,True,True,0,0,15651.23,15651.23,41736.6,20868.3
14713,97332,14987,14996.35,False,1,False,True,3,0,1,1,True,True,0,8418.58,0,11224.77,47705.29,0
14714,190906,40194,42422.68,True,0,False,True,3,2,0,1,False,False,27072.33,0,0,18048.22,47376.58,15792.19
14715,116788,7826,32817.4,True,0,True,True,3,0,1,2,False,False,19036.15,0,12690.77,12690.77,31726.92,0
14716,80935,2999,406.98,True,0,True,True,3,2,2,1,True,False,19382.26,0,12921.5,12921.5,24227.82,8075.94
14717,142184,32138,27601.08,False,0,True,False,0,1,2,1,True,False,0,0,13740.82,0,0,41222.46
14718,155676,44403,12171.55,True,0,False,False,2,0,1,0,True,True,24775.36,0,0,0,74326.09,0
14719,167994,43471,24620.06,True,0,True,True,1,3,0,2,False,False,24975.74,0,16650.49,16650.49,16650.49,24975.74
14720,174889,16891,41911.69,True,0,True,True,3,0,1,1,False,True,29021.58,0,19347.72,19347.72,48369.3,0
14721,158449,26509,25958.96,True,0,False,True,1,2,0,0,True,False,26495.26,0,0,17663.51,30911.14,30911.14
14722,100671,23236,7641.29,True,0,False,False,2,2,2,0,False,False,17448.43,0,0,0,34896.86,17448.43
14723,89272,11384,3635.78,False,0,True,False,0,1,1,2,True,False,0,0,12375.37,0,0,37126.11
14724,61824,13714,4565.08,False,0,False,True,1,3,2,1,False,False,0,0,0,7257.49,14514.97,21772.46
14725,156524,6901,28291.45,False,1,True,True,2,1,1,2,True,True,0,15166.44,20221.92,20221.92,52577.01,13144.25
14726,137299,38155,9549.88,True,0,False,True,0,2,1,0,False,True,20675.57,0,0,13783.71,0,55134.84
14727,72566,14728,1913.93,True,0,False,False,1,3,0,0,True,False,13981.02,0,0,0,16777.22,25165.83
14728,76112,913,11210.97,False,0,False,False,0,3,1,1,True,False,0,0,0,0,0,42658.69
14729,183343,44008,42231.77,True,0,False,True,1,3,0,1,True,False,24275.81,0,0,16183.87,22657.42,33986.13
14730,125299,33505,14259.81,False,0,True,False,1,1,0,2,True,False,0,0,12922.36,0,43074.55,21537.28
14731,142180,4749,10458.23,True,0,False,False,2,3,2,1,True,True,31743.19,0,0,0,54416.9,40812.68
14732,53276,10892,13885.37,True,0,False,False,2,2,2,0,False,True,7124.66,0,0,0,14249.31,7124.66
14733,100406,15447,20735.59,False,0,False,True,1,2,2,1,False,False,0,0,0,10703.9,26759.75,26759.75
14734,167743,16761,12800.86,True,0,False,True,3,2,2,2,True,True,34545.29,0,0,23030.19,60454.25,20151.42
14735,123454,10134,24862.39,True,0,False,False,1,1,0,1,False,False,22114.4,0,0,0,44228.81,22114.4
14736,196753,26847,10480.8,False,1,True,False,0,3,1,0,True,False,0,19928.15,26570.87,0,0,106283.47
14737,154920,9267,44945.09,True,0,False,False,3,3,1,2,False,False,25176.98,0,0,0,50353.95,25176.98
14738,197188,35133,28195.31,False,1,False,True,3,3,2,0,True,True,0,16732.46,0,22309.95,63211.52,31605.76
14739,124598,1467,14390.16,True,0,True,False,1,1,2,1,True,False,27185.21,0,18123.47,0,42288.1,21144.05
14740,98824,23979,1115.42,False,0,True,True,0,3,2,2,False,False,0,0,12288.26,12288.26,0,49153.05
14741,89736,14550,24570.81,False,0,True,False,3,2,0,2,False,False,0,0,8435.86,0,31634.49,10544.83
14742,60978,7804,12124.88,True,0,False,False,0,3,0,2,False,False,10262.28,0,0,0,0,27366.08
14743,62070,9236,6148.07,True,0,False,True,1,2,1,0,True,True,11671.48,0,0,7780.99,13616.73,13616.73
14744,110579,25666,21785.04,True,0,True,True,1,2,1,0,False,True,15781.99,0,10521.33,10521.33,13151.66,13151.66
14745,77563,10117,2098.48,False,0,False,True,3,3,0,1,True,False,0,0,0,10891.25,36304.18,18152.09
14746,53677,16044,7511.3,True,0,False,False,0,1,0,1,False,True,7530.43,0,0,0,0,15060.85
14747,126209,30393,26248.3,False,0,False,True,2,0,2,1,False,False,0,0,0,11594.62,57973.08,0
14748,143294,22957,17943.74,False,0,True,True,0,1,1,2,False,True,0,0,17065.54,17065.54,0,51196.63
14749,178745,24771,15353.76,True,0,True,True,2,0,1,2,True,True,34655.06,0,23103.37,23103.37,57758.43,0
14750,128885,20639,33475.9,True,0,True,False,3,0,2,2,False,False,18692.53,0,12461.68,0,43615.89,0
14751,178869,18846,41832.64,False,0,True,True,2,1,2,1,False,True,0,0,19698.39,19698.39,63034.86,15758.71
14752,186341,33935,26150.9,True,0,False,False,3,3,2,1,True,True,31563.78,0,0,0,63127.55,31563.78
14753,147272,24957,458.1,True,0,False,False,2,0,2,0,False,True,30464.22,0,0,0,91392.67,0
14754,116955,12167,22471.28,False,0,True,False,2,0,2,1,False,True,0,0,13719.45,0,68597.27,0
14755,64609,1241,6140.59,True,0,True,True,3,3,1,2,False,True,14306.85,0,9537.9,9537.9,15896.5,7948.25
14756,101336,8757,365.18,False,1,True,False,2,0,2,0,True,True,0,11526.73,15368.97,0,65318.12,0
14757,192045,27543,10963.03,True,0,False,True,3,3,0,1,True,False,38384.74,0,0,25589.83,59709.6,29854.8
14758,170623,40475,43346.59,False,0,False,True,1,0,0,1,True,False,0,0,0,14466.9,72334.51,0
14759,183943,23992,25616.36,True,0,False,True,0,2,1,2,False,False,31000.3,0,0,20666.87,0,82667.47
14760,181899,13948,52271.43,True,0,False,False,3,3,0,1,True,True,28919.89,0,0,0,57839.79,28919.89
14761,177164,25719,18994.04,True,0,True,False,3,3,2,2,True,False,33112.74,0,22075.16,0,51508.71,25754.35
14762,137519,15978,36798.9,False,0,True,True,0,0,0,0,False,True,0,0,56494.73,28247.37,0,0
14763,120524,34098,24022.64,False,0,True,True,1,3,2,2,False,True,0,0,10400.56,10400.56,16640.9,24961.34
14764,80565,9665,19778.22,True,0,False,False,2,0,1,1,True,True,12780.44,0,0,0,38341.33,0
14765,191083,20349,4934.64,False,0,True,True,0,2,1,0,True,False,0,0,27633.23,27633.23,0,110532.91
14766,196753,54552,4379.8,True,0,True,True,1,2,2,0,False,False,34455.3,0,22970.2,22970.2,28712.75,28712.75
14767,106721,24250,9789.67,False,0,True,False,0,2,1,1,False,False,0,0,12113.56,0,0,48454.22
14768,90060,26642,8762.39,False,0,True,True,2,0,0,1,False,True,0,0,9109.27,9109.27,36437.07,0
14769,137903,3826,21285.03,False,0,True,False,1,1,1,2,False,True,0,0,18798.66,0,62662.21,31331.1
14770,152131,15490,23801.29,False,0,True,False,1,1,0,0,True,True,0,0,18806.62,0,62688.73,31344.36
14771,60515,7369,7423.33,False,0,False,True,3,0,1,1,True,True,0,0,0,7620.44,38102.22,0
14772,78842,4435,1674.43,False,0,False,False,2,0,1,2,False,False,0,0,0,0,72732.57,0
14773,75081,6561,21518.28,True,0,True,False,0,0,1,0,True,False,23500.86,0,7833.62,0,0,0
14774,67527,13500,15797.12,False,0,True,True,3,3,1,2,True,True,0,0,6371.65,6371.65,16991.06,8495.53
14775,181011,26491,189.84,False,0,True,True,1,2,0,2,False,False,0,0,25721.69,25721.69,51443.39,51443.39
14776,113838,2409,21166.8,True,0,False,False,2,2,1,2,True,True,22565.55,0,0,0,45131.1,22565.55
14777,94218,476,8359.46,False,0,False,True,2,0,2,1,False,True,0,0,0,14230.42,71152.12,0
14778,60588,14341,1572.57,True,0,False,False,2,1,1,0,True,True,11168.61,0,0,0,26804.66,6701.16
14779,192054,37062,33470.1,True,0,False,False,0,0,0,2,True,True,60760.95,0,0,0,0,0
14780,182054,49064,13493.03,False,1,True,True,2,2,2,1,True,True,0,14937.12,19916.16,19916.16,43151.68,21575.84
14781,181469,5864,20825.98,True,0,True,False,3,1,2,0,True,True,38694.75,0,25796.5,0,77389.51,12898.25
14782,109344,7103,5489.07,True,0,False,True,3,3,0,0,True,False,24187.98,0,0,16125.32,37625.75,18812.88
14783,176313,18092,12387.28,False,0,False,True,2,3,0,1,True,True,0,0,0,24305.62,69444.63,52083.47
14784,81584,5957,261.26,True,0,False,False,0,0,1,1,False,False,37682.87,0,0,0,0,0
14785,132833,25194,2294.24,False,0,True,False,0,3,0,0,False,True,0,0,17557.46,0,0,70229.84
14786,196458,3811,48478.6,False,0,False,False,2,1,1,0,True,True,0,0,0,0,115334.72,28833.68
14787,157716,35344,2044.78,True,0,False,False,1,1,0,2,False,False,30081.81,0,0,0,60163.61,30081.81
14788,119650,28627,16296.56,True,0,True,True,0,3,2,1,True,False,14945.29,0,9963.53,9963.53,0,39854.1
14789,192606,48749,3924.18,True,0,False,False,1,1,2,0,True,False,34983.21,0,0,0,69966.41,34983.21
14790,172303,37810,38400.46,True,0,True,False,0,0,0,1,False,False,48046.27,0,48046.27,0,0,0
14791,88635,21974,19084.29,False,0,False,False,2,2,2,0,False,False,0,0,0,0,31717.81,15858.9
14792,169587,9213,45115.15,True,0,True,True,2,0,1,0,False,True,28814.71,0,19209.81,19209.81,48024.52,0
14793,103910,15070,26438.52,False,0,False,False,1,1,1,1,False,True,0,0,0,0,41600.99,20800.49
14794,181765,17911,32924.56,True,0,False,True,1,1,1,0,True,True,32732.36,0,0,21821.57,50917.0,25458.5
14795,85422,9674,15388.12,False,0,False,False,0,1,0,0,True,False,0,0,0,0,0,30179.94
14796,74749,16205,4307.5,False,0,True,True,2,3,0,0,False,False,0,0,9039.42,9039.42,20661.52,15496.14
14797,184014,49698,17250.08,True,0,True,False,2,3,2,1,False,True,29266.48,0,19510.99,0,39021.97,29266.48
14798,74775,7913,12725.26,False,0,False,True,3,2,0,2,False,False,0,0,0,9022.79,33835.46,11278.49
14799,75905,17868,10883.7,True,0,False,False,1,2,0,1,True,True,11788.33,0,0,0,17682.49,17682.49
14800,64552,11952,13137.98,True,0,True,False,3,2,0,0,False,True,9865.51,0,6577.0,0,17264.63,5754.88
14801,119639,15116,14993.65,True,0,True,False,3,3,1,2,False,False,22382.34,0,14921.56,0,34816.97,17408.48
14802,84418,3864,11134.83,True,0,True,True,1,3,1,1,True,False,17354.79,0,11569.86,11569.86,11569.86,17354.79
14803,110502,2350,21078.27,True,0,True,False,2,1,1,2,True,True,21768.43,0,14512.29,0,40634.41,10158.6
14804,100620,11897,24902.45,False,0,True,True,3,3,0,1,True,False,0,0,10636.76,10636.76,28364.69,14182.34
14805,184495,11556,36829.8,False,0,True,False,2,1,2,1,False,True,0,0,22684.87,0,90739.47,22684.87
14806,69344,18060,13301.39,False,1,False,True,1,3,1,2,False,False,0,4747.83,0,6330.43,10761.74,16142.61
14807,155527,24203,15985.42,False,0,True,True,0,1,1,1,False,True,0,0,19223.1,19223.1,0,57669.29
14808,160357,7792,23233.7,False,1,False,True,3,2,2,2,True,False,0,16166.41,0,21555.22,68707.25,22902.42
14809,125664,21217,27568.98,True,0,False,True,2,3,0,0,False,False,19219.51,0,0,12813.0,25626.01,19219.51
14810,126826,21454,29647.2,False,1,False,False,3,0,0,0,True,True,0,9465.6,0,0,66259.2,0
14811,61990,3872,13817.43,True,0,False,True,0,3,0,1,True,False,10223.21,0,0,6815.47,0,27261.89
14812,103628,26341,22358.81,False,0,False,False,0,1,2,2,False,True,0,0,0,0,0,27464.1
14813,69461,4478,13331.86,False,0,True,True,1,1,2,1,True,True,0,0,8608.52,8608.52,22956.06,11478.03
14814,135566,14550,39224.64,False,0,True,True,1,1,2,2,False,True,0,0,13631.89,13631.89,36351.72,18175.86
14815,91894,20234,10587.9,True,0,False,False,0,2,1,2,True,True,15268.02,0,0,0,0,40714.73
14816,160768,45929,18432.96,False,0,False,False,1,3,1,1,False,False,0,0,0,0,38562.42,57843.62
14817,126261,11031,7943.88,True,0,True,False,3,3,1,2,False,True,26821.53,0,17881.02,0,41722.38,20861.19
14818,62118,2014,13134.25,False,0,True,True,3,1,2,1,True,True,0,0,7828.29,7828.29,26839.86,4473.31
14819,62945,18196,1815.13,False,0,True,True,3,0,0,0,True,True,0,0,7155.65,7155.65,28622.58,0
14820,86709,1721,24238.38,True,0,False,True,1,3,1,1,False,True,15187.4,0,0,10124.94,14174.91,21262.37
14821,136922,14699,17.31,False,0,True,False,0,2,2,0,False,False,0,0,20367.61,0,0,81470.46
14822,79941,13338,3523.72,True,0,True,False,1,0,0,1,True,False,15769.82,0,10513.21,0,36796.25,0
14823,174713,21116,7466.05,False,0,True,True,0,0,2,2,False,True,0,0,24355.16,24355.16,0,0
14824,95002,16007,2042.85,False,1,True,True,2,3,2,2,True,True,0,9619.02,12825.36,12825.36,23818.52,17863.89
14825,108632,196,13470.53,True,0,False,False,1,0,0,2,False,False,23741.37,0,0,0,71224.1,0
14826,156200,13293,26533.7,True,0,False,True,2,1,2,1,False,True,29093.33,0,0,19395.55,54307.54,13576.89
14827,159324,32806,14577.24,False,1,True,False,2,0,0,2,True,False,0,13992.59,18656.79,0,79291.37,0
14828,94945,26404,1582.28,True,0,True,True,0,2,0,2,True,False,13391.74,0,8927.83,8927.83,0,35711.32
14829,164573,24277,28902.55,True,0,True,False,3,0,0,0,True,True,27848.36,0,18565.57,0,64979.51,0
14830,168085,40984,11372.5,True,0,False,False,2,2,1,0,True,True,28932.12,0,0,0,57864.25,28932.12
14831,60461,17610,9694.46,False,0,False,False,3,3,0,2,True,True,0,0,0,0,22104.36,11052.18
14832,192188,27861,27283.84,True,0,False,True,2,3,2,2,False,True,34260.79,0,0,22840.53,45681.05,34260.79
14833,90570,12920,13153.86,True,0,True,False,2,3,1,0,False,False,16124.03,0,10749.36,0,21498.71,16124.04
14834,87563,20149,11348.73,True,0,True,True,0,2,2,2,False,False,11213.05,0,7475.37,7475.37,0,29901.48
14835,131626,37009,1267.22,False,0,False,True,0,2,2,0,False,True,0,0,0,15558.3,0,62233.19
14836,103141,26031,10523.74,False,1,False,False,2,3,0,2,False,True,0,8323.28,0,0,33293.13,24969.85
14837,142251,25235,8398.45,True,0,False,False,2,2,0,1,False,True,27154.39,0,0,0,54308.78,27154.39
14838,96524,10112,26928.01,True,0,True,False,3,1,2,0,False,False,14871.0,0,9914.0,0,29742.0,4957.0
14839,152278,26111,7238.83,False,1,False,False,0,3,2,0,False,True,0,14866.02,0,0,0,79285.45
14840,196853,53941,31882.01,True,0,True,True,1,3,0,0,True,False,27757.5,0,18505.0,18505.0,18505.0,27757.5
14841,89278,16449,21206.87,True,0,True,True,3,0,2,1,True,False,12905.53,0,8603.69,8603.69,21509.22,0
14842,163829,587,50399.23,True,0,False,True,2,0,2,2,True,False,28210.69,0,0,18807.13,65824.95,0
14843,91672,20518,5296.28,False,1,False,False,2,0,2,0,True,True,0,8232.22,0,0,57625.51,0
14844,103868,6328,15092.32,True,0,False,False,1,2,0,1,False,True,20611.92,0,0,0,30917.88,30917.88
14845,119028,26724,10664.62,True,0,True,False,3,2,2,1,True,False,20409.85,0,13606.56,0,35717.23,11905.74
14846,71709,2955,5938.98,False,0,True,False,3,1,1,2,False,False,0,0,10469.17,0,44867.87,7477.98
14847,79056,9088,14996.28,True,0,False,True,1,1,0,1,False,False,13742.93,0,0,9161.95,21377.89,10688.95
14848,198113,55721,26854.17,False,0,True,False,0,1,0,2,True,False,0,0,19256.31,0,0,57768.92
14849,134286,5103,15046.82,True,0,True,False,0,0,1,1,True,False,57068.09,0,19022.7,0,0,0
14850,101745,11424,29023.2,False,0,False,True,3,1,2,1,False,True,0,0,0,10216.3,43784.14,7297.36
14851,67534,15148,5160.9,False,0,True,False,2,1,1,0,False,False,0,0,7870.85,0,31483.4,7870.85
14852,80913,9498,22490.64,True,0,True,False,3,1,1,1,False,False,12231.09,0,8154.06,0,24462.18,4077.03
14853,175443,603,7531.26,False,1,False,False,3,2,0,2,True,True,0,20913.59,0,0,109796.36,36598.79
14854,119424,29471,11185.03,False,0,True,True,2,0,1,2,False,True,0,0,13127.99,13127.99,52511.98,0
14855,79779,13031,1598.93,False,0,True,True,2,3,1,0,False,False,0,0,10858.18,10858.18,24818.69,18614.02
14856,115850,27228,18599.26,True,0,True,True,2,2,2,0,True,True,17505.69,0,11670.46,11670.46,19450.76,9725.38
14857,109291,3107,26240.56,False,0,True,False,0,3,2,2,True,True,0,0,13323.91,0,0,53295.63
14858,100326,2725,18619.01,False,0,True,True,2,1,1,0,True,False,0,0,13163.67,13163.67,42123.73,10530.93
14859,89717,22126,11272.02,True,0,True,False,3,0,1,0,True,True,14079.74,0,9386.5,0,32852.74,0
14860,138605,34477,452.88,True,0,False,True,3,3,2,2,False,False,25918.78,0,0,17279.19,40318.1,20159.05
14861,149637,44310,11187.69,False,0,False,False,2,1,2,1,False,True,0,0,0,0,75311.45,18827.86
14862,108815,27475,18834.95,True,0,True,False,1,2,0,0,True,False,15626.26,0,10417.51,0,18230.64,18230.64
14863,82895,8575,24142.13,True,0,True,False,2,2,1,1,False,False,12544.47,0,8362.98,0,19513.62,9756.81
14864,96898,13586,16787.0,False,1,True,True,3,2,0,1,True,False,0,8315.62,11087.5,11087.5,27025.78,9008.59
14865,192234,5149,37235.83,False,0,False,True,2,0,2,1,False,False,0,0,0,24974.86,124874.31,0
14866,99496,5233,12231.91,False,1,True,False,3,1,0,2,True,False,0,10253.89,13671.85,0,49804.59,8300.77
14867,76521,19418,17439.01,True,0,True,True,2,3,1,0,False,False,9916.0,0,6610.67,6610.67,9443.81,7082.86
14868,54086,40,15474.36,True,0,True,False,0,1,2,2,False,False,9642.91,0,6428.61,0,0,19285.82
14869,160158,34826,35760.52,False,1,False,True,3,2,0,1,False,False,0,11196.44,0,14928.58,47584.85,15861.62
14870,67896,144,11273.79,False,0,True,False,1,1,2,0,False,True,0,0,9413.03,0,31376.78,15688.39
14871,168246,4224,19485.42,True,0,False,False,1,0,2,0,False,True,36134.15,0,0,0,108402.44,0
14872,153979,6089,44526.77,True,0,True,False,2,2,0,1,False,False,25840.81,0,17227.21,0,40196.81,20098.41
14873,103934,5729,30704.67,True,0,False,False,0,2,0,1,False,False,16875.08,0,0,0,0,45000.22
14874,70171,9652,16605.01,False,1,False,True,2,0,2,1,False,False,0,5489.25,0,7319.0,31105.74,0
14875,75507,14964,1022.82,True,0,False,False,2,3,2,1,True,False,14880.05,0,0,0,25508.65,19131.49
14876,193535,28910,51862.69,False,0,False,True,2,3,1,0,False,True,0,0,0,18793.72,53696.34,40272.25
14877,99832,5419,31254.8,False,1,True,True,2,1,1,2,False,False,0,7894.77,10526.37,10526.37,27368.55,6842.14
14878,151265,14087,34679.51,True,0,True,True,0,1,0,0,True,True,23653.5,0,15769.0,15769.0,0,47307.0
14879,82809,10980,495.97,True,0,True,True,3,2,2,0,False,True,17833.26,0,11888.84,11888.84,22291.57,7430.52
14880,140331,9567,20430.35,True,0,False,True,1,0,0,2,True,False,27583.41,0,0,18388.94,64361.3,0
14881,89875,5803,19186.01,True,0,True,False,0,1,0,0,True,False,16221.5,0,10814.33,0,0,32443.0
14882,179439,48169,7601.05,True,0,False,True,1,1,2,2,True,True,30917.24,0,0,20611.49,48093.48,24046.74
14883,141254,31366,10352.93,False,0,True,False,3,1,1,0,True,True,0,0,16589.18,0,71096.48,11849.41
14884,176013,4530,25755.94,False,1,False,False,0,0,0,2,False,True,0,36431.76,0,0,0,0
14885,88302,24924,13771.4,True,0,False,False,3,1,1,2,False,False,12401.65,0,0,0,31889.96,5314.99
14886,124126,29081,22181.35,False,0,True,True,1,2,2,1,True,True,0,0,12143.94,12143.94,24287.88,24287.88
14887,74527,4977,14490.59,True,0,False,True,1,3,1,1,False,False,13764.85,0,0,9176.57,12847.2,19270.79
14888,84145,22093,12325.57,True,0,True,True,0,1,2,1,False,True,11475.33,0,7650.22,7650.22,0,22950.66
14889,85958,13868,25.36,False,1,False,True,3,1,2,1,False,False,0,9008.08,0,12010.77,43753.53,7292.26
14890,147177,6192,42382.01,True,0,True,False,2,1,2,2,False,False,24650.75,0,16433.83,0,46014.73,11503.68
14891,62730,1434,9527.87,True,0,True,True,0,3,1,0,True,True,10353.63,0,6902.42,6902.42,0,27609.67
14892,76584,817,17798.04,False,0,True,True,2,2,1,1,False,False,0,0,9661.49,9661.49,25763.98,12881.99
14893,92198,4493,28349.1,True,0,True,True,0,3,1,2,True,False,11871.18,0,7914.12,7914.12,0,31656.48
14894,174737,26542,26693.08,False,0,False,True,0,1,0,0,False,True,0,0,0,20250.32,0,60750.96
14895,183234,13698,39309.43,False,0,True,False,2,1,0,1,True,True,0,0,21704.43,0,86817.71,21704.43
