debts,bequests,wife,husband,sons,daughters,father,mother,brothers,sisters,debts_minmax,bequests_minmax,wife_minmax,husband_minmax,sons_minmax,daughters_minmax,father_minmax,mother_minmax,brothers_minmax,sisters_minmax,debts_standard,bequests_standard,wife_standard,husband_standard,sons_standard,daughters_standard,father_standard,mother_standard,brothers_standard,sisters_standard
83861.56,61029.29,0,1,5,3,1,1,0,3,0.34012953723248357,0.1954301672474535,0.0,1.0,1.0,0.6000000000000001,1.0,1.0,0.0,1.0,0.3405696529108771,-0.23105206392303373,-0.7850428177076678,1.307680045068748,1.4547747663930872,0.30851735627618226,1.0010005005003753,0.9978024146847653,-1.3269634473673253,1.3397444798761184
90627.67,17742.13,0,1,3,5,1,1,2,0,0.3675728686478705,0.056801101701002804,0.0,1.0,0.6000000000000001,1.0,1.0,1.0,0.6666666666666666,0.0,0.46458000795101784,-0.9049181793135124,-0.7850428177076678,1.307680045068748,0.28383564341088563,1.4858398377727762,1.0010005005003753,0.9978024146847653,0.4650196010693057,-1.3242930621324687
28945.22,26457.3,1,0,5,2,1,1,1,2,0.11738894939987853,0.0847118233371291,1.0,0.0,1.0,0.4,1.0,1.0,0.3333333333333333,0.6666666666666666,-0.6659458812594335,-0.7692461289210256,1.2738158702222242,-0.7647130532969382,1.4547747663930872,-0.28014388447211463,1.0010005005003753,0.9978024146847653,-0.43097192314900984,0.45173196587325604
9993.88,7716.94,0,1,1,3,1,0,2,3,0.040522344454691696,0.024694982435483372,0.0,1.0,0.2,0.6000000000000001,1.0,0.0,0.6666666666666666,1.0,-1.0132890964726684,-1.06098376184079,-0.7850428177076678,1.307680045068748,-0.8871034795713161,0.30851735627618226,1.0010005005003753,-1.002202425332804,0.4650196010693057,1.3397444798761184
71053.83,88818.12,0,1,2,5,1,0,1,1,0.28818140469121645,0.2844251379392054,0.0,1.0,0.4,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.10582751236656716,0.20154621518204946,-0.7850428177076678,1.307680045068748,-0.3016339180802152,1.4858398377727762,1.0010005005003753,-1.002202425332804,-0.43097192314900984,-0.43628054812960637
48000.91,60238.46,0,0,3,3,1,0,3,2,0.19467879777935712,0.19289749880937393,0.0,0.0,0.6000000000000001,0.6000000000000001,1.0,0.0,1.0,0.6666666666666666,-0.3166901224209194,-0.2433631866678443,-0.7850428177076678,-0.7647130532969382,0.28383564341088563,0.30851735627618226,1.0010005005003753,-1.002202425332804,1.3610111252876211,0.45173196587325604
98576.26,724.64,0,1,4,2,1,0,2,0,0.3998123370654738,0.002301829014920624,0.0,1.0,0.8,0.4,1.0,0.0,0.6666666666666666,0.0,0.6102630470929342,-1.1698353020814722,-0.7850428177076678,1.307680045068748,0.8693052049019865,-0.28014388447211463,1.0010005005003753,-1.002202425332804,0.4650196010693057,-1.3242930621324687
17088.79,23123.09,0,1,0,2,0,1,3,3,0.0692992881479427,0.07403386671822336,0.0,1.0,0.0,0.4,0.0,1.0,1.0,1.0,-0.883252442017177,-0.8211509233357226,-0.7850428177076678,1.307680045068748,-1.472573041062417,-0.28014388447211463,-0.9990004995003746,0.9978024146847653,1.3610111252876211,1.3397444798761184
102290.79,48247.1,0,0,4,0,1,1,2,3,0.4148784648467834,0.1544946321987881,0.0,0.0,0.8,0.0,1.0,1.0,0.6666666666666666,1.0,0.6783435518596692,-0.43003681416959705,-0.7850428177076678,-0.7647130532969382,0.8693052049019865,-1.4574663659687084,1.0010005005003753,0.9978024146847653,0.4650196010693057,1.3397444798761184
54786.37,36074.93,1,0,5,4,0,1,2,1,0.22220061276401612,0.11551271347802793,1.0,0.0,1.0,0.8,0.0,1.0,0.6666666666666666,0.3333333333333333,-0.1923251174608059,-0.6195251731604045,1.2738158702222242,-0.7647130532969382,1.4547747663930872,0.8971785970244792,-0.9990004995003746,0.9978024146847653,0.4650196010693057,-0.43628054812960637
12972.14,19122.5,0,1,3,5,0,0,1,1,0.05260216228520142,0.06122179835119547,0.0,1.0,0.6000000000000001,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,-0.958703066981299,-0.8834294845203785,-0.7850428177076678,1.307680045068748,0.28383564341088563,1.4858398377727762,-0.9990004995003746,-1.002202425332804,-0.43097192314900984,-0.43628054812960637
16808.88,3363.87,1,0,3,4,1,0,0,0,0.06816397363244105,0.010754081106814825,1.0,0.0,0.6000000000000001,0.8,1.0,0.0,0.0,0.0,-0.8883826776295579,-1.1287495004783639,1.2738158702222242,-0.7647130532969382,0.28383564341088563,0.8971785970244792,1.0010005005003753,-1.002202425332804,-1.3269634473673253,-1.3242930621324687
137973.17,8344.17,1,0,1,0,0,0,1,1,0.5596061414630036,0.026703714557958034,1.0,0.0,0.2,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.3323359658874072,-1.0512194565928512,1.2738158702222242,-0.7647130532969382,-0.8871034795713161,-1.4574663659687084,-0.9990004995003746,-1.002202425332804,-0.43097192314900984,-0.43628054812960637
55692.21,60849.57,0,1,1,2,0,1,3,0,0.2258746983655381,0.19485460591102002,0.0,1.0,0.2,0.4,0.0,1.0,1.0,0.0,-0.17572273588415988,-0.23384982700700546,-0.7850428177076678,1.307680045068748,-0.8871034795713161,-0.28014388447211463,-0.9990004995003746,0.9978024146847653,1.3610111252876211,-1.3242930621324687
127137.08,95293.82,0,1,5,1,1,1,1,1,0.5156549776307632,0.30516385675927005,0.0,1.0,1.0,0.2,1.0,1.0,0.3333333333333333,0.3333333333333333,1.133730361168164,0.3023556654540038,-0.7850428177076678,1.307680045068748,1.4547747663930872,-0.8688051252204115,1.0010005005003753,0.9978024146847653,-0.43097192314900984,-0.43628054812960637
25063.14,112712.46,0,1,3,1,0,0,2,2,0.10164323908463903,0.36094783025834065,0.0,1.0,0.6000000000000001,0.2,0.0,0.0,0.6666666666666666,0.6666666666666666,-0.7370972694417466,0.5735176283128564,-0.7850428177076678,1.307680045068748,0.28383564341088563,-0.8688051252204115,-0.9990004995003746,-1.002202425332804,0.4650196010693057,0.45173196587325604
53235.54,204546.72,0,0,2,2,1,1,0,3,0.21591044874674112,0.6550511544068824,0.0,0.0,0.4,0.4,1.0,1.0,0.0,1.0,-0.22074897975493085,2.0031331550870597,-0.7850428177076678,-0.7647130532969382,-0.3016339180802152,-0.28014388447211463,1.0010005005003753,0.9978024146847653,-1.3269634473673253,1.3397444798761184
190013.15,31970.37,0,1,4,4,0,0,0,3,0.7706802177032812,0.10236767653683475,0.0,1.0,0.8,0.8,0.0,0.0,0.0,1.0,2.2861331101965923,-0.6834222711124796,-0.7850428177076678,1.307680045068748,0.8693052049019865,0.8971785970244792,-0.9990004995003746,-1.002202425332804,-1.3269634473673253,1.3397444798761184
19549.44,7410.74,0,1,4,0,0,0,1,3,0.07927968064041943,0.023714363243318232,0.0,1.0,0.8,0.0,0.0,0.0,0.3333333333333333,1.0,-0.8381532520646753,-1.0657504826081623,-0.7850428177076678,1.307680045068748,0.8693052049019865,-1.4574663659687084,-0.9990004995003746,-1.002202425332804,-0.43097192314900984,1.3397444798761184
76847.01,77595.34,1,0,2,5,1,1,2,3,0.3116785335716205,0.24848368314675892,1.0,0.0,0.4,1.0,1.0,1.0,0.6666666666666666,1.0,0.21200584949254378,0.02683733701859507,1.2738158702222242,-0.7647130532969382,-0.3016339180802152,1.4858398377727762,1.0010005005003753,0.9978024146847653,0.4650196010693057,1.3397444798761184
122023.34,154343.54,0,1,4,5,0,1,1,2,0.49491365631140527,0.4942732255508369,0.0,1.0,0.8,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.040004909914346,1.2216029764648315,-0.7850428177076678,1.307680045068748,0.8693052049019865,1.4858398377727762,-0.9990004995003746,0.9978024146847653,-0.43097192314900984,0.45173196587325604
2119.79,103570.93,1,0,5,0,0,0,0,0,0.008585047918782038,0.3316716716569252,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1576066876022866,0.43120828508439013,1.2738158702222242,-0.7647130532969382,1.4547747663930872,-1.4574663659687084,-0.9990004995003746,-1.002202425332804,-1.3269634473673253,-1.3242930621324687
212743.14,64181.16,1,0,2,4,1,1,2,1,0.8628730210479548,0.20552417186276878,1.0,0.0,0.4,0.8,1.0,1.0,0.6666666666666666,0.3333333333333333,2.702732031875201,-0.1819858190338844,1.2738158702222242,-0.7647130532969382,-0.3016339180802152,0.8971785970244792,1.0010005005003753,0.9978024146847653,0.4650196010693057,-0.43628054812960637
6477.21,53696.7,0,0,0,1,1,0,1,3,0.02625873651917948,0.17194721988534312,0.0,0.0,0.0,0.2,1.0,0.0,0.3333333333333333,1.0,-1.0777431912566746,-0.34520101569189715,-0.7850428177076678,-0.7647130532969382,-1.472573041062417,-0.8688051252204115,1.0010005005003753,-1.002202425332804,-0.43097192314900984,1.3397444798761184
115595.51,112249.46,0,1,3,2,1,0,3,0,0.4688423880388282,0.3594650520546422,0.0,1.0,0.6000000000000001,0.4,1.0,0.0,1.0,0.0,0.9221946052581007,0.5663099479885803,-0.7850428177076678,1.307680045068748,0.28383564341088563,-0.28014388447211463,1.0010005005003753,-1.002202425332804,1.3610111252876211,-1.3242930621324687
53026.22,42810.15,0,0,4,5,1,0,1,0,0.21506144715914222,0.13708255670289565,0.0,0.0,0.8,1.0,1.0,0.0,0.3333333333333333,0.0,-0.22458543046545762,-0.5146756857442686,-0.7850428177076678,-0.7647130532969382,0.8693052049019865,1.4858398377727762,1.0010005005003753,-1.002202425332804,-0.43097192314900984,-1.3242930621324687
4531.0,59700.93,0,1,4,0,0,1,0,1,0.018364911849769714,0.19117603494796137,0.0,1.0,0.8,0.0,0.0,1.0,0.0,0.3333333333333333,-1.1134136419414362,-0.25173110114885533,-0.7850428177076678,1.307680045068748,0.8693052049019865,-1.4574663659687084,-0.9990004995003746,0.9978024146847653,-1.3269634473673253,-0.43628054812960637
33150.82,37444.94,0,0,3,5,0,0,3,0,0.13444685632136683,0.11990023176495858,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,1.0,0.0,-0.5888649663531114,-0.5981977560522803,-0.7850428177076678,-0.7647130532969382,0.28383564341088563,1.4858398377727762,-0.9990004995003746,-1.002202425332804,1.3610111252876211,-1.3242930621324687
40785.89,7249.71,0,1,5,3,0,1,1,2,0.16541468811684132,0.02319865746763452,0.0,1.0,1.0,0.6000000000000001,0.0,1.0,0.3333333333333333,0.6666666666666666,-0.44892817232281523,-1.0682572920306637,-0.7850428177076678,1.307680045068748,1.4547747663930872,0.30851735627618226,-0.9990004995003746,0.9978024146847653,-0.43097192314900984,0.45173196587325604
47393.5,262434.94,0,1,4,4,1,0,2,1,0.19221514378392693,0.8404407675103376,0.0,1.0,0.8,0.8,1.0,0.0,0.6666666666666666,0.3333333333333333,-0.3278228308390403,2.9042989959107453,-0.7850428177076678,1.307680045068748,0.8693052049019865,0.8971785970244792,1.0010005005003753,-1.002202425332804,0.4650196010693057,-0.43628054812960637
24207.59,167269.62,0,0,4,5,0,0,0,1,0.09817312964325628,0.5356695747587467,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.3333333333333333,-0.7527779277896882,1.4228277118558008,-0.7850428177076678,-0.7647130532969382,0.8693052049019865,1.4858398377727762,-0.9990004995003746,-1.002202425332804,-1.3269634473673253,-0.43628054812960637
81179.64,138361.08,1,0,2,3,0,0,1,3,0.3292516739713846,0.44308868272258184,1.0,0.0,0.4,0.6000000000000001,0.0,0.0,0.3333333333333333,1.0,0.29141499072104365,0.9727985218740538,1.2738158702222242,-0.7647130532969382,-0.3016339180802152,0.30851735627618226,-0.9990004995003746,-1.002202425332804,-0.43097192314900984,1.3397444798761184
31190.66,13105.07,0,1,5,2,0,0,2,3,0.1264964504741097,0.041950709698320605,0.0,1.0,1.0,0.4,0.0,0.0,0.6666666666666666,1.0,-0.6247910948871557,-0.9771048880057106,-0.7850428177076678,1.307680045068748,1.4547747663930872,-0.28014388447211463,-0.9990004995003746,-1.002202425332804,0.4650196010693057,1.3397444798761184
11889.1,8552.53,1,0,4,1,0,1,1,3,0.04820935376507382,0.027370996775069496,1.0,0.0,0.8,0.2,0.0,1.0,0.3333333333333333,1.0,-0.9785531987294784,-1.047975844773486,1.2738158702222242,-0.7647130532969382,0.8693052049019865,-0.8688051252204115,-0.9990004995003746,0.9978024146847653,-0.43097192314900984,1.3397444798761184
27768.79,104205.5,0,1,1,3,0,1,2,3,0.11261735118805466,0.3337039104576183,0.0,1.0,0.2,0.6000000000000001,0.0,1.0,0.6666666666666666,1.0,-0.6875076799857139,0.44108685463811786,-0.7850428177076678,1.307680045068748,-0.8871034795713161,0.30851735627618226,-0.9990004995003746,0.9978024146847653,0.4650196010693057,1.3397444798761184
46606.03,53416.32,1,0,1,1,1,0,3,0,0.1890211667144328,0.1710492903977557,1.0,0.0,0.2,0.2,1.0,0.0,1.0,0.0,-0.34225570796983773,-0.34956578763427404,1.2738158702222242,-0.7647130532969382,-0.8871034795713161,-0.8688051252204115,1.0010005005003753,-1.002202425332804,1.3610111252876211,-1.3242930621324687
6966.07,27747.83,0,1,4,2,0,0,0,0,0.0282415519028676,0.08884480336999938,0.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,-1.0687832863534255,-0.7491560043229953,-0.7850428177076678,1.307680045068748,0.8693052049019865,-0.28014388447211463,-0.9990004995003746,-1.002202425332804,-1.3269634473673253,-1.3242930621324687
17531.04,212.26,0,0,4,0,0,0,0,2,0.07109305344564772,0.0006609091531258006,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.6666666666666666,-0.8751468127092731,-1.1778116978580437,-0.7850428177076678,-0.7647130532969382,0.8693052049019865,-1.4574663659687084,-0.9990004995003746,-1.002202425332804,-1.3269634473673253,0.45173196587325604
38335.32,66060.39,0,1,0,0,0,1,2,3,0.1554751800883575,0.21154248997019037,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,-0.4938426144100289,-0.15273119895658557,-0.7850428177076678,1.307680045068748,-1.472573041062417,-1.4574663659687084,-0.9990004995003746,0.9978024146847653,0.4650196010693057,1.3397444798761184
2764.5,20339.96,1,0,5,2,0,1,0,1,0.011199990654979657,0.06512076844163757,1.0,0.0,1.0,0.4,0.0,1.0,0.0,0.3333333333333333,-1.1457903387699548,-0.8644768657566784,1.2738158702222242,-0.7647130532969382,1.4547747663930872,-0.28014388447211463,-0.9990004995003746,0.9978024146847653,-1.3269634473673253,-0.43628054812960637
29083.24,16475.62,0,0,5,1,1,1,0,2,0.11794875830070216,0.052745046792220716,0.0,0.0,1.0,0.2,1.0,1.0,0.0,0.6666666666666666,-0.6634162284452405,-0.9246343763059508,-0.7850428177076678,-0.7647130532969382,1.4547747663930872,-0.8688051252204115,1.0010005005003753,0.9978024146847653,-1.3269634473673253,0.45173196587325604
2483.89,5937.94,0,1,0,2,1,1,2,3,0.0100618369405896,0.018997655384987665,0.0,1.0,0.0,0.4,1.0,1.0,0.6666666666666666,1.0,-1.1509334040952028,-1.0886780670176524,-0.7850428177076678,1.307680045068748,-1.472573041062417,-0.28014388447211463,1.0010005005003753,0.9978024146847653,0.4650196010693057,1.3397444798761184
144166.84,52551.45,0,1,5,3,1,1,2,0,0.5847276571474277,0.16827950554887308,0.0,1.0,1.0,0.6000000000000001,1.0,1.0,0.6666666666666666,0.0,1.445854548307951,-0.3630295165372043,-0.7850428177076678,1.307680045068748,1.4547747663930872,0.30851735627618226,1.0010005005003753,0.9978024146847653,0.4650196010693057,-1.3242930621324687
32723.84,132614.22,1,0,2,5,0,0,1,2,0.132715026119413,0.42468410659362643,1.0,0.0,0.4,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,-0.5966907246388973,0.8833351746853513,1.2738158702222242,-0.7647130532969382,-0.3016339180802152,1.4858398377727762,-0.9990004995003746,-1.002202425332804,-0.43097192314900984,0.45173196587325604
156983.77,123454.89,0,1,0,3,0,0,0,3,0.6367131048740852,0.39535094269625887,0.0,1.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.0,1.6807653079356588,0.7407487327316755,-0.7850428177076678,1.307680045068748,-1.472573041062417,0.30851735627618226,-0.9990004995003746,-1.002202425332804,-1.3269634473673253,1.3397444798761184
12640.78,17047.21,1,0,4,3,0,1,2,2,0.0512581666514026,0.05457558932667425,1.0,0.0,0.8,0.6000000000000001,0.0,1.0,0.6666666666666666,0.6666666666666666,-0.9647762864894213,-0.915736238084454,1.2738158702222242,-0.7647130532969382,0.8693052049019865,0.30851735627618226,-0.9990004995003746,0.9978024146847653,0.4650196010693057,0.45173196587325604
158046.61,148749.81,1,0,1,0,1,0,2,1,0.6410239822262904,0.4763590550943055,1.0,0.0,0.2,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,1.7002452108268122,1.134523456680138,1.2738158702222242,-0.7647130532969382,-0.8871034795713161,-1.4574663659687084,1.0010005005003753,-1.002202425332804,0.4650196010693057,-0.43628054812960637
112871.56,6764.72,1,0,2,5,1,1,0,0,0.4577940511644731,0.021645455305622202,1.0,0.0,0.4,1.0,1.0,1.0,0.0,0.0,0.8722696104513963,-1.0758072982519828,1.2738158702222242,-0.7647130532969382,-0.3016339180802152,1.4858398377727762,1.0010005005003753,0.9978024146847653,-1.3269634473673253,-1.3242930621324687
67330.4,29054.02,0,0,4,5,1,1,3,2,0.27307917852404,0.09302793525312865,0.0,0.0,0.8,1.0,1.0,1.0,1.0,0.6666666666666666,0.03758388696480573,-0.7288220951161568,-0.7850428177076678,-0.7647130532969382,0.8693052049019865,1.4858398377727762,1.0010005005003753,0.9978024146847653,1.3610111252876211,0.45173196587325604
34195.94,10260.25,1,0,2,3,0,0,1,0,0.13868586138171157,0.0328400464381794,1.0,0.0,0.4,0.6000000000000001,0.0,0.0,0.3333333333333333,0.0,-0.569709838479111,-1.0213911798849917,1.2738158702222242,-0.7647130532969382,-0.3016339180802152,0.30851735627618226,-0.9990004995003746,-1.002202425332804,-0.43097192314900984,-1.3242930621324687
125104.32,7884.07,1,0,5,1,0,0,0,1,0.5074101062987952,0.025230223733937192,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.3333333333333333,1.0964736081281756,-1.0583819916191999,1.2738158702222242,-0.7647130532969382,1.4547747663930872,-0.8688051252204115,-0.9990004995003746,-1.002202425332804,-1.3269634473673253,-0.43628054812960637
82213.59,71306.82,0,1,0,1,0,1,0,0,0.33344537352946735,0.22834441664671215,0.0,1.0,0.0,0.2,0.0,1.0,0.0,0.0,0.31036539303400534,-0.07105821778230492,-0.7850428177076678,1.307680045068748,-1.472573041062417,-0.8688051252204115,-0.9990004995003746,0.9978024146847653,-1.3269634473673253,-1.3242930621324687
50482.25,26126.79,0,1,1,5,1,1,0,2,0.20474310887897804,0.08365335028290799,0.0,1.0,0.2,1.0,1.0,1.0,0.0,0.6666666666666666,-0.2712117228123847,-0.7743912918237826,-0.7850428177076678,1.307680045068748,-0.8871034795713161,1.4858398377727762,1.0010005005003753,0.9978024146847653,-1.3269634473673253,0.45173196587325604
12649.19,61536.5,0,0,3,5,0,0,3,3,0.05129227759804748,0.19705452995306447,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,1.0,1.0,-0.9646221466534021,-0.22315615131552602,-0.7850428177076678,-0.7647130532969382,0.28383564341088563,1.4858398377727762,-0.9990004995003746,-1.002202425332804,1.3610111252876211,1.3397444798761184
77808.58,119395.33,0,1,0,0,0,0,2,3,0.31557865996464307,0.38235002026730425,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.22962965949503397,0.6775521652646814,-0.7850428177076678,1.307680045068748,-1.472573041062417,-1.4574663659687084,-0.9990004995003746,-1.002202425332804,0.4650196010693057,1.3397444798761184
117762.49,9561.68,1,0,0,5,0,0,1,0,0.4776316554776543,0.03060284477563596,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.9619113640995747,-1.0322660594619455,1.2738158702222242,-0.7647130532969382,-1.472573041062417,1.4858398377727762,-0.9990004995003746,-1.002202425332804,-0.43097192314900984,-1.3242930621324687
163620.69,18645.63,0,1,2,5,0,0,1,0,0.6636324418546264,0.05969460085228041,0.0,1.0,0.4,1.0,0.0,0.0,0.3333333333333333,0.0,1.8024078478253462,-0.8908530839075006,-0.7850428177076678,1.307680045068748,-0.3016339180802152,1.4858398377727762,-0.9990004995003746,-1.002202425332804,-0.43097192314900984,-1.3242930621324687
27220.94,50493.91,1,0,1,1,1,1,0,0,0.11039527245804291,0.16169014169306817,1.0,0.0,0.2,0.2,1.0,1.0,0.0,0.0,-0.697548763120446,-0.3950599497432756,1.2738158702222242,-0.7647130532969382,-0.8871034795713161,-0.8688051252204115,1.0010005005003753,0.9978024146847653,-1.3269634473673253,-1.3242930621324687
43210.48,51758.11,1,0,5,3,0,0,1,3,0.1752488213065815,0.16573879872355535,1.0,0.0,1.0,0.6000000000000001,0.0,0.0,0.3333333333333333,1.0,-0.40448989586458806,-0.37537971331573816,1.2738158702222242,-0.7647130532969382,1.4547747663930872,0.30851735627618226,-0.9990004995003746,-1.002202425332804,-0.43097192314900984,1.3397444798761184
2140.18,174110.63,0,0,4,2,0,0,2,0,0.008667749726402626,0.5575782151891636,0.0,0.0,0.8,0.4,0.0,0.0,0.6666666666666666,0.0,-1.1572329763946254,1.5293240686056413,-0.7850428177076678,-0.7647130532969382,0.8693052049019865,-0.28014388447211463,-0.9990004995003746,-1.002202425332804,0.4650196010693057,-1.3242930621324687
142862.23,68704.35,0,0,3,5,1,0,0,0,0.5794361610591543,0.22000989009859323,0.0,0.0,0.6000000000000001,1.0,1.0,0.0,0.0,0.0,1.4219434458740685,-0.11157176381582294,-0.7850428177076678,-0.7647130532969382,0.28383564341088563,1.4858398377727762,1.0010005005003753,-1.002202425332804,-1.3269634473673253,-1.3242930621324687
66923.23,8065.83,0,0,1,1,0,0,0,2,0.2714276976506278,0.025812318261592113,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.6666666666666666,0.03012120955316243,-1.0555524711532378,-0.7850428177076678,-0.7647130532969382,-0.8871034795713161,-0.8688051252204115,-0.9990004995003746,-1.002202425332804,-1.3269634473673253,0.45173196587325604
97991.57,152508.46,0,0,2,0,0,0,0,1,0.3974408353539642,0.48839629979264476,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.3333333333333333,0.5995467544981614,1.193035654630117,-0.7850428177076678,-0.7647130532969382,-0.3016339180802152,-1.4574663659687084,-0.9990004995003746,-1.002202425332804,-1.3269634473673253,-0.43628054812960637
122188.85,101533.83,0,0,4,4,0,0,1,3,0.4955849646085747,0.3251477678151237,0.0,0.0,0.8,0.8,0.0,0.0,0.3333333333333333,1.0,1.0430384038809968,0.3994960483919867,-0.7850428177076678,-0.7647130532969382,0.8693052049019865,0.8971785970244792,-0.9990004995003746,-1.002202425332804,-0.43097192314900984,1.3397444798761184
124682.57,93224.21,0,0,0,0,0,1,0,1,0.5056994889685361,0.2985358381887381,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.088743706125669,0.27013733440448956,-0.7850428177076678,-0.7647130532969382,-1.472573041062417,-1.4574663659687084,-0.9990004995003746,0.9978024146847653,-1.3269634473673253,-0.43628054812960637
8437.46,36076.28,1,0,5,5,1,1,3,1,0.03420950740629366,0.11551703691339507,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,-1.0418154131881188,-0.6195041572458521,1.2738158702222242,-0.7647130532969382,1.4547747663930872,1.4858398377727762,1.0010005005003753,0.9978024146847653,1.3610111252876211,-0.43628054812960637
13370.81,3690.29,0,0,5,1,1,0,1,1,0.05421916717211167,0.011799455753145803,0.0,0.0,1.0,0.2,1.0,0.0,0.3333333333333333,0.3333333333333333,-0.9513961789401864,-1.1236680080130286,-0.7850428177076678,-0.7647130532969382,1.4547747663930872,-0.8688051252204115,1.0010005005003753,-1.002202425332804,-0.43097192314900984,-0.43628054812960637
80015.36,231064.24,1,0,1,1,1,0,2,2,0.3245293561402665,0.7399746979752135,1.0,0.0,0.2,0.2,1.0,0.0,0.6666666666666666,0.6666666666666666,0.270075879153816,2.4159405139479624,1.2738158702222242,-0.7647130532969382,-0.8871034795713161,-0.8688051252204115,1.0010005005003753,-1.002202425332804,0.4650196010693057,0.45173196587325604
63889.23,20945.19,0,1,1,1,0,1,2,1,0.2591217984686335,0.06705904458035118,0.0,1.0,0.2,0.2,0.0,1.0,0.6666666666666666,0.3333333333333333,-0.025486431645663193,-0.8550550420792233,-0.7850428177076678,1.307680045068748,-0.8871034795713161,-0.8688051252204115,-0.9990004995003746,0.9978024146847653,0.4650196010693057,-0.43628054812960637
20219.04,276465.45,1,0,3,1,1,1,1,0,0.08199557717709162,0.8853741031793936,1.0,0.0,0.6000000000000001,0.2,1.0,1.0,0.3333333333333333,0.0,-0.825880715299107,3.122716773160333,1.2738158702222242,-0.7647130532969382,0.28383564341088563,-0.8688051252204115,1.0010005005003753,0.9978024146847653,-0.43097192314900984,-1.3242930621324687
45854.08,5658.61,0,0,4,5,1,0,2,0,0.18597125870853282,0.018103088569352496,0.0,0.0,0.8,1.0,1.0,0.0,0.6666666666666666,0.0,-0.3560375688134293,-1.0930264932487108,-0.7850428177076678,-0.7647130532969382,0.8693052049019865,1.4858398377727762,1.0010005005003753,-1.002202425332804,0.4650196010693057,-1.3242930621324687
48989.79,217519.81,1,0,2,2,0,0,2,1,0.19868969348901122,0.6965980552419108,1.0,0.0,0.4,0.4,0.0,0.0,0.6666666666666666,0.3333333333333333,-0.29856577033499493,2.205089711324777,1.2738158702222242,-0.7647130532969382,-0.3016339180802152,-0.28014388447211463,-0.9990004995003746,-1.002202425332804,0.4650196010693057,-0.43628054812960637
53312.98,49390.13,0,1,2,2,1,1,1,1,0.21622454526376605,0.1581552368859877,0.0,1.0,0.4,0.4,1.0,1.0,0.3333333333333333,0.3333333333333333,-0.2193296469485903,-0.41224287282822053,-0.7850428177076678,1.307680045068748,-0.3016339180802152,-0.28014388447211463,1.0010005005003753,0.9978024146847653,-0.43097192314900984,-0.43628054812960637
153972.15,73697.1,0,1,3,4,1,1,1,3,0.6244979789365512,0.23599939523145574,0.0,1.0,0.6000000000000001,0.8,1.0,1.0,0.3333333333333333,1.0,1.6255678509853597,-0.03384790649610475,-0.7850428177076678,1.307680045068748,0.28383564341088563,0.8971785970244792,1.0010005005003753,0.9978024146847653,-0.43097192314900984,1.3397444798761184
205863.94,117459.39,1,0,5,5,1,0,3,3,0.8349709967721554,0.37615008584901494,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.5766489450805525,0.6474147211027396,1.2738158702222242,-0.7647130532969382,1.4547747663930872,1.4858398377727762,1.0010005005003753,-1.002202425332804,1.3610111252876211,1.3397444798761184
210802.65,128028.77,0,0,3,5,1,0,3,3,0.8550023966894617,0.4099989979237582,0.0,0.0,0.6000000000000001,1.0,1.0,0.0,1.0,1.0,2.6671664182727253,0.8119518966228203,-0.7850428177076678,-0.7647130532969382,0.28383564341088563,1.4858398377727762,1.0010005005003753,-1.002202425332804,1.3610111252876211,1.3397444798761184
7111.64,24926.19,0,1,0,2,0,0,0,1,0.028831983591701787,0.07980837509638458,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.3333333333333333,-1.0661152559218785,-0.7930814451657392,-0.7850428177076678,1.307680045068748,-1.472573041062417,-0.28014388447211463,-0.9990004995003746,-1.002202425332804,-1.3269634473673253,-0.43628054812960637
7468.86,86508.51,1,0,5,4,0,0,1,0,0.030280867344434817,0.27702850863673467,1.0,0.0,1.0,0.8,0.0,0.0,0.3333333333333333,0.0,-1.0595680701641184,0.1655917215454375,1.2738158702222242,-0.7647130532969382,1.4547747663930872,0.8971785970244792,-0.9990004995003746,-1.002202425332804,-0.43097192314900984,-1.3242930621324687
