text,estate_worth,debts,funeral_expenses,bequests,label
"Estate: $578902.14, Debts: $159089.99, Funeral: $5834.77, Bequest: $70892.66.",578902.14,159089.99,5834.77,70892.66,0
"Estate: $196454.81, Debts: $185435.56, Funeral: $8565.23, Bequest: $19661.53.",196454.81,185435.56,8565.23,19661.53,0
"Estate: $502671.13, Debts: $46928.42, Funeral: $8331.93, Bequest: $97739.97.",502671.13,46928.42,8331.93,97739.97,1
"Estate: $579355.54, Debts: $79863.18, Funeral: $9830.24, Bequest: $184227.19.",579355.54,79863.18,9830.24,184227.19,1
"Estate: $318223.45, Debts: $30483.20, Funeral: $8805.19, Bequest: $8971.76.",318223.45,30483.2,8805.19,8971.76,0
"Estate: $342318.91, Debts: $198496.70, Funeral: $9753.86, Bequest: $59000.72.",342318.91,198496.7,9753.86,59000.72,0
"Estate: $439555.75, Debts: $185400.19, Funeral: $8512.70, Bequest: $42300.65.",439555.75,185400.19,8512.7,42300.65,0
"Estate: $118064.08, Debts: $107991.43, Funeral: $6490.26, Bequest: $48391.18.",118064.08,107991.43,6490.26,48391.18,0
"Estate: $389871.25, Debts: $168406.66, Funeral: $5526.82, Bequest: $181778.48.",389871.25,168406.66,5526.82,181778.48,1
"Estate: $290303.21, Debts: $104191.60, Funeral: $8909.12, Bequest: $94145.74.",290303.21,104191.6,8909.12,94145.74,0
"Estate: $394747.62, Debts: $124717.14, Funeral: $8220.75, Bequest: $93793.58.",394747.62,124717.14,8220.75,93793.58,0
"Estate: $207785.92, Debts: $17824.89, Funeral: $5240.93, Bequest: $152354.55.",207785.92,17824.89,5240.93,152354.55,1
"Estate: $901474.55, Debts: $151054.08, Funeral: $6800.25, Bequest: $31743.95.",901474.55,151054.08,6800.25,31743.95,0
"Estate: $634233.21, Debts: $25542.70, Funeral: $9784.00, Bequest: $97965.81.",634233.21,25542.7,9784.0,97965.81,1
"Estate: $711192.09, Debts: $165213.53, Funeral: $7502.01, Bequest: $86567.06.",711192.09,165213.53,7502.01,86567.06,0
"Estate: $810254.11, Debts: $156405.62, Funeral: $7163.65, Bequest: $119785.23.",810254.11,156405.62,7163.65,119785.23,1
"Estate: $548597.98, Debts: $141748.94, Funeral: $7288.50, Bequest: $199911.98.",548597.98,141748.94,7288.5,199911.98,1
"Estate: $178228.26, Debts: $7232.08, Funeral: $6044.41, Bequest: $154120.33.",178228.26,7232.08,6044.41,154120.33,1
"Estate: $583395.89, Debts: $60625.67, Funeral: $6843.54, Bequest: $80175.27.",583395.89,60625.67,6843.54,80175.27,0
"Estate: $628157.01, Debts: $52622.51, Funeral: $6849.07, Bequest: $165683.06.",628157.01,52622.51,6849.07,165683.06,1
"Estate: $770895.53, Debts: $72027.28, Funeral: $5261.78, Bequest: $34970.96.",770895.53,72027.28,5261.78,34970.96,0
"Estate: $488493.59, Debts: $17528.55, Funeral: $8837.84, Bequest: $7062.27.",488493.59,17528.55,8837.84,7062.27,0
"Estate: $214822.27, Debts: $187391.56, Funeral: $7082.52, Bequest: $41685.23.",214822.27,187391.56,7082.52,41685.23,0
"Estate: $355398.32, Debts: $110760.45, Funeral: $9110.90, Bequest: $68741.90.",355398.32,110760.45,9110.9,68741.9,0
"Estate: $426774.07, Debts: $61104.86, Funeral: $9251.74, Bequest: $102605.57.",426774.07,61104.86,9251.74,102605.57,1
"Estate: $681325.52, Debts: $79396.30, Funeral: $6059.97, Bequest: $123410.70.",681325.52,79396.3,6059.97,123410.7,1
"Estate: $613700.47, Debts: $89440.51, Funeral: $8286.77, Bequest: $182210.54.",613700.47,89440.51,8286.77,182210.54,1
"Estate: $420487.05, Debts: $120118.87, Funeral: $7361.41, Bequest: $102460.95.",420487.05,120118.87,7361.41,102460.95,1
"Estate: $987863.72, Debts: $103135.89, Funeral: $9400.78, Bequest: $100753.85.",987863.72,103135.89,9400.78,100753.85,1
"Estate: $645197.34, Debts: $183878.39, Funeral: $6078.70, Bequest: $10998.36.",645197.34,183878.39,6078.7,10998.36,0
"Estate: $313504.11, Debts: $99392.70, Funeral: $8389.07, Bequest: $7947.40.",313504.11,99392.7,8389.07,7947.4,0
"Estate: $191604.23, Debts: $198431.60, Funeral: $8038.76, Bequest: $110680.83.",191604.23,198431.6,8038.76,110680.83,1
"Estate: $237573.23, Debts: $170284.99, Funeral: $6476.51, Bequest: $88197.54.",237573.23,170284.99,6476.51,88197.54,0
"Estate: $321361.96, Debts: $41702.10, Funeral: $5683.00, Bequest: $167996.90.",321361.96,41702.1,5683.0,167996.9,1
"Estate: $244613.24, Debts: $186119.04, Funeral: $8258.20, Bequest: $32975.24.",244613.24,186119.04,8258.2,32975.24,0
"Estate: $267910.32, Debts: $23273.28, Funeral: $8692.99, Bequest: $5969.36.",267910.32,23273.28,8692.99,5969.36,0
"Estate: $356585.65, Debts: $163489.94, Funeral: $6578.14, Bequest: $90358.71.",356585.65,163489.94,6578.14,90358.71,0
"Estate: $256036.24, Debts: $76124.66, Funeral: $8224.16, Bequest: $48258.23.",256036.24,76124.66,8224.16,48258.23,0
"Estate: $907088.88, Debts: $175594.86, Funeral: $6975.65, Bequest: $10873.26.",907088.88,175594.86,6975.65,10873.26,0
"Estate: $172210.37, Debts: $173611.34, Funeral: $8566.03, Bequest: $145195.06.",172210.37,173611.34,8566.03,145195.06,1
"Estate: $572060.25, Debts: $161185.08, Funeral: $5996.08, Bequest: $23207.01.",572060.25,161185.08,5996.08,23207.01,0
"Estate: $469357.14, Debts: $158006.09, Funeral: $9451.08, Bequest: $122055.58.",469357.14,158006.09,9451.08,122055.58,1
"Estate: $984140.76, Debts: $60935.83, Funeral: $6437.05, Bequest: $56928.90.",984140.76,60935.83,6437.05,56928.9,0
"Estate: $200835.01, Debts: $16183.86, Funeral: $6838.93, Bequest: $35525.71.",200835.01,16183.86,6838.93,35525.71,0
"Estate: $458070.04, Debts: $80596.04, Funeral: $5290.46, Bequest: $76570.55.",458070.04,80596.04,5290.46,76570.55,0
"Estate: $972523.39, Debts: $34704.90, Funeral: $5557.56, Bequest: $160487.71.",972523.39,34704.9,5557.56,160487.71,1
"Estate: $878956.41, Debts: $138990.22, Funeral: $7579.31, Bequest: $79026.62.",878956.41,138990.22,7579.31,79026.62,0
"Estate: $835364.86, Debts: $69219.95, Funeral: $6337.96, Bequest: $150403.16.",835364.86,69219.95,6337.96,150403.16,1
"Estate: $332112.54, Debts: $195122.04, Funeral: $9177.40, Bequest: $25971.77.",332112.54,195122.04,9177.4,25971.77,0
"Estate: $253798.83, Debts: $128194.42, Funeral: $5073.47, Bequest: $154781.51.",253798.83,128194.42,5073.47,154781.51,1
"Estate: $701778.90, Debts: $164496.11, Funeral: $6895.47, Bequest: $48149.73.",701778.9,164496.11,6895.47,48149.73,0
"Estate: $936438.39, Debts: $26504.93, Funeral: $6686.73, Bequest: $135801.23.",936438.39,26504.93,6686.73,135801.23,1
"Estate: $601086.60, Debts: $172402.90, Funeral: $5096.64, Bequest: $113590.53.",601086.6,172402.9,5096.64,113590.53,1
"Estate: $614451.42, Debts: $184551.44, Funeral: $5621.84, Bequest: $185899.80.",614451.42,184551.44,5621.84,185899.8,1
"Estate: $351981.18, Debts: $97412.38, Funeral: $7068.21, Bequest: $78077.18.",351981.18,97412.38,7068.21,78077.18,0
"Estate: $792543.64, Debts: $121250.59, Funeral: $7464.32, Bequest: $14166.87.",792543.64,121250.59,7464.32,14166.87,0
"Estate: $268339.37, Debts: $152961.96, Funeral: $7021.45, Bequest: $4811.94.",268339.37,152961.96,7021.45,4811.94,0
"Estate: $391311.31, Debts: $34967.73, Funeral: $7654.69, Bequest: $165544.85.",391311.31,34967.73,7654.69,165544.85,1
"Estate: $482892.79, Debts: $100513.22, Funeral: $7975.66, Bequest: $105422.39.",482892.79,100513.22,7975.66,105422.39,1
"Estate: $556849.34, Debts: $79732.61, Funeral: $5049.62, Bequest: $155273.57.",556849.34,79732.61,5049.62,155273.57,1
"Estate: $318168.76, Debts: $29274.80, Funeral: $7320.48, Bequest: $47650.69.",318168.76,29274.8,7320.48,47650.69,0
"Estate: $203353.14, Debts: $73506.88, Funeral: $9817.50, Bequest: $69671.67.",203353.14,73506.88,9817.5,69671.67,0
"Estate: $649558.04, Debts: $13634.46, Funeral: $7595.16, Bequest: $6990.67.",649558.04,13634.46,7595.16,6990.67,0
"Estate: $359767.50, Debts: $5162.38, Funeral: $8387.71, Bequest: $192336.97.",359767.5,5162.38,8387.71,192336.97,1
"Estate: $623114.40, Debts: $27033.26, Funeral: $6559.32, Bequest: $133905.71.",623114.4,27033.26,6559.32,133905.71,1
"Estate: $238926.44, Debts: $192623.02, Funeral: $8869.96, Bequest: $186707.81.",238926.44,192623.02,8869.96,186707.81,1
"Estate: $533026.09, Debts: $109905.91, Funeral: $8864.61, Bequest: $53833.79.",533026.09,109905.91,8864.61,53833.79,0
"Estate: $579330.49, Debts: $193164.43, Funeral: $7606.48, Bequest: $122681.26.",579330.49,193164.43,7606.48,122681.26,1
"Estate: $146641.18, Debts: $86499.58, Funeral: $9880.07, Bequest: $136021.49.",146641.18,86499.58,9880.07,136021.49,1
"Estate: $402943.85, Debts: $62363.23, Funeral: $5627.75, Bequest: $64192.39.",402943.85,62363.23,5627.75,64192.39,0
"Estate: $220973.21, Debts: $101228.37, Funeral: $5084.74, Bequest: $169773.74.",220973.21,101228.37,5084.74,169773.74,1
"Estate: $157037.47, Debts: $87902.34, Funeral: $8850.79, Bequest: $189485.13.",157037.47,87902.34,8850.79,189485.13,1
"Estate: $990964.21, Debts: $21132.94, Funeral: $9035.78, Bequest: $177086.17.",990964.21,21132.94,9035.78,177086.17,1
"Estate: $390118.46, Debts: $128165.26, Funeral: $5601.04, Bequest: $148074.33.",390118.46,128165.26,5601.04,148074.33,1
"Estate: $828887.00, Debts: $43207.64, Funeral: $6327.91, Bequest: $56215.47.",828887.0,43207.64,6327.91,56215.47,0
"Estate: $329176.59, Debts: $123917.59, Funeral: $5087.76, Bequest: $57041.59.",329176.59,123917.59,5087.76,57041.59,0
"Estate: $713352.45, Debts: $130040.22, Funeral: $6466.54, Bequest: $192708.70.",713352.45,130040.22,6466.54,192708.7,1
"Estate: $784205.07, Debts: $30404.97, Funeral: $8865.71, Bequest: $3046.61.",784205.07,30404.97,8865.71,3046.61,0
"Estate: $636074.87, Debts: $12269.93, Funeral: $7589.80, Bequest: $143493.94.",636074.87,12269.93,7589.8,143493.94,1
"Estate: $524418.57, Debts: $156152.32, Funeral: $6740.48, Bequest: $141542.99.",524418.57,156152.32,6740.48,141542.99,1
"Estate: $470656.82, Debts: $91960.08, Funeral: $6858.70, Bequest: $124915.22.",470656.82,91960.08,6858.7,124915.22,1
"Estate: $413981.44, Debts: $11632.76, Funeral: $5006.77, Bequest: $198031.66.",413981.44,11632.76,5006.77,198031.66,1
"Estate: $936576.23, Debts: $198973.26, Funeral: $6499.00, Bequest: $63064.01.",936576.23,198973.26,6499.0,63064.01,0
"Estate: $847557.47, Debts: $11556.11, Funeral: $8232.29, Bequest: $68654.40.",847557.47,11556.11,8232.29,68654.4,0
"Estate: $968524.22, Debts: $139007.05, Funeral: $9870.97, Bequest: $16708.94.",968524.22,139007.05,9870.97,16708.94,0
"Estate: $211867.50, Debts: $196735.79, Funeral: $9235.30, Bequest: $89116.83.",211867.5,196735.79,9235.3,89116.83,0
"Estate: $757780.73, Debts: $47836.02, Funeral: $5117.97, Bequest: $52948.66.",757780.73,47836.02,5117.97,52948.66,0
"Estate: $944506.41, Debts: $28449.87, Funeral: $9492.80, Bequest: $69333.95.",944506.41,28449.87,9492.8,69333.95,0
"Estate: $263109.76, Debts: $24276.99, Funeral: $8915.99, Bequest: $167079.79.",263109.76,24276.99,8915.99,167079.79,1
"Estate: $159846.64, Debts: $60655.03, Funeral: $8901.88, Bequest: $187161.42.",159846.64,60655.03,8901.88,187161.42,1
"Estate: $767008.58, Debts: $20209.16, Funeral: $7289.98, Bequest: $37960.88.",767008.58,20209.16,7289.98,37960.88,0
"Estate: $617025.80, Debts: $138432.27, Funeral: $6990.03, Bequest: $75129.28.",617025.8,138432.27,6990.03,75129.28,0
"Estate: $857645.90, Debts: $12458.36, Funeral: $6514.58, Bequest: $185797.48.",857645.9,12458.36,6514.58,185797.48,1
"Estate: $225795.14, Debts: $101884.43, Funeral: $5328.47, Bequest: $13299.88.",225795.14,101884.43,5328.47,13299.88,0
"Estate: $815740.58, Debts: $199339.37, Funeral: $6141.18, Bequest: $19379.75.",815740.58,199339.37,6141.18,19379.75,0
"Estate: $281464.59, Debts: $162794.05, Funeral: $6233.02, Bequest: $33395.41.",281464.59,162794.05,6233.02,33395.41,0
"Estate: $247290.35, Debts: $123043.89, Funeral: $7420.39, Bequest: $119447.35.",247290.35,123043.89,7420.39,119447.35,1
"Estate: $247839.22, Debts: $61250.72, Funeral: $8737.22, Bequest: $30943.98.",247839.22,61250.72,8737.22,30943.98,0
"Estate: $833117.25, Debts: $124779.17, Funeral: $7369.05, Bequest: $193647.20.",833117.25,124779.17,7369.05,193647.2,1
"Estate: $698677.50, Debts: $105408.29, Funeral: $5289.22, Bequest: $89896.19.",698677.5,105408.29,5289.22,89896.19,0
"Estate: $570758.88, Debts: $85216.68, Funeral: $9788.95, Bequest: $100802.07.",570758.88,85216.68,9788.95,100802.07,1
"Estate: $422947.44, Debts: $26142.08, Funeral: $9713.62, Bequest: $50085.06.",422947.44,26142.08,9713.62,50085.06,0
"Estate: $889480.49, Debts: $177320.84, Funeral: $8925.95, Bequest: $94721.09.",889480.49,177320.84,8925.95,94721.09,0
"Estate: $453200.60, Debts: $89956.93, Funeral: $9956.64, Bequest: $132720.81.",453200.6,89956.93,9956.64,132720.81,1
"Estate: $834939.50, Debts: $38924.50, Funeral: $7722.41, Bequest: $150484.25.",834939.5,38924.5,7722.41,150484.25,1
"Estate: $495221.42, Debts: $73551.87, Funeral: $9813.84, Bequest: $151019.75.",495221.42,73551.87,9813.84,151019.75,1
"Estate: $439249.99, Debts: $82825.95, Funeral: $5378.03, Bequest: $116000.33.",439249.99,82825.95,5378.03,116000.33,1
"Estate: $516411.81, Debts: $165507.58, Funeral: $6828.40, Bequest: $180967.60.",516411.81,165507.58,6828.4,180967.6,1
"Estate: $371240.09, Debts: $146722.88, Funeral: $6126.91, Bequest: $163664.16.",371240.09,146722.88,6126.91,163664.16,1
"Estate: $772848.44, Debts: $153860.98, Funeral: $5979.17, Bequest: $151652.57.",772848.44,153860.98,5979.17,151652.57,1
"Estate: $552448.35, Debts: $2206.25, Funeral: $5704.01, Bequest: $12065.50.",552448.35,2206.25,5704.01,12065.5,0
"Estate: $308991.43, Debts: $83230.80, Funeral: $8112.07, Bequest: $2368.71.",308991.43,83230.8,8112.07,2368.71,0
"Estate: $909617.12, Debts: $96268.83, Funeral: $8906.61, Bequest: $43277.01.",909617.12,96268.83,8906.61,43277.01,0
"Estate: $445502.10, Debts: $3838.46, Funeral: $7891.49, Bequest: $133041.20.",445502.1,3838.46,7891.49,133041.2,1
"Estate: $589197.58, Debts: $51962.64, Funeral: $5734.81, Bequest: $82828.30.",589197.58,51962.64,5734.81,82828.3,0
"Estate: $915824.90, Debts: $152057.96, Funeral: $9055.62, Bequest: $81078.85.",915824.9,152057.96,9055.62,81078.85,0
"Estate: $661814.20, Debts: $27421.94, Funeral: $8179.77, Bequest: $177032.79.",661814.2,27421.94,8179.77,177032.79,1
"Estate: $205208.24, Debts: $107062.03, Funeral: $6940.83, Bequest: $179217.01.",205208.24,107062.03,6940.83,179217.01,1
"Estate: $945848.91, Debts: $43040.37, Funeral: $8370.65, Bequest: $181925.88.",945848.91,43040.37,8370.65,181925.88,1
"Estate: $664937.25, Debts: $2424.15, Funeral: $6299.52, Bequest: $63461.74.",664937.25,2424.15,6299.52,63461.74,0
"Estate: $401415.05, Debts: $48240.29, Funeral: $6725.96, Bequest: $138520.11.",401415.05,48240.29,6725.96,138520.11,1
"Estate: $225344.87, Debts: $195174.75, Funeral: $9587.43, Bequest: $55055.00.",225344.87,195174.75,9587.43,55055.0,0
"Estate: $814622.67, Debts: $160307.42, Funeral: $6452.52, Bequest: $38931.36.",814622.67,160307.42,6452.52,38931.36,0
"Estate: $658065.48, Debts: $191915.33, Funeral: $7349.94, Bequest: $37741.86.",658065.48,191915.33,7349.94,37741.86,0
"Estate: $580114.98, Debts: $97570.81, Funeral: $9450.71, Bequest: $69079.42.",580114.98,97570.81,9450.71,69079.42,0
"Estate: $904503.32, Debts: $21947.24, Funeral: $8538.61, Bequest: $86561.57.",904503.32,21947.24,8538.61,86561.57,0
"Estate: $809737.49, Debts: $109591.90, Funeral: $5311.02, Bequest: $166358.89.",809737.49,109591.9,5311.02,166358.89,1
"Estate: $236507.39, Debts: $90875.47, Funeral: $5736.52, Bequest: $24858.33.",236507.39,90875.47,5736.52,24858.33,0
"Estate: $380549.86, Debts: $168871.42, Funeral: $5039.21, Bequest: $147250.24.",380549.86,168871.42,5039.21,147250.24,1
"Estate: $323640.23, Debts: $19616.52, Funeral: $8154.61, Bequest: $106759.53.",323640.23,19616.52,8154.61,106759.53,1
"Estate: $769551.66, Debts: $97648.23, Funeral: $7238.37, Bequest: $58301.12.",769551.66,97648.23,7238.37,58301.12,0
"Estate: $130179.19, Debts: $30009.73, Funeral: $5671.37, Bequest: $99071.10.",130179.19,30009.73,5671.37,99071.1,1
"Estate: $612900.72, Debts: $64935.19, Funeral: $9789.67, Bequest: $60688.47.",612900.72,64935.19,9789.67,60688.47,0
"Estate: $786212.82, Debts: $147471.42, Funeral: $7648.30, Bequest: $119620.31.",786212.82,147471.42,7648.3,119620.31,1
"Estate: $889089.07, Debts: $95203.63, Funeral: $6209.47, Bequest: $87334.94.",889089.07,95203.63,6209.47,87334.94,0
"Estate: $407873.57, Debts: $75177.66, Funeral: $7503.02, Bequest: $33716.70.",407873.57,75177.66,7503.02,33716.7,0
"Estate: $839131.57, Debts: $78895.26, Funeral: $8398.10, Bequest: $24200.03.",839131.57,78895.26,8398.1,24200.03,0
"Estate: $199568.56, Debts: $91889.35, Funeral: $5381.20, Bequest: $109792.44.",199568.56,91889.35,5381.2,109792.44,1
"Estate: $861807.06, Debts: $157003.31, Funeral: $6373.52, Bequest: $180580.19.",861807.06,157003.31,6373.52,180580.19,1
"Estate: $214739.80, Debts: $178416.94, Funeral: $9034.83, Bequest: $69447.58.",214739.8,178416.94,9034.83,69447.58,0
"Estate: $457558.56, Debts: $191066.94, Funeral: $7298.32, Bequest: $146867.02.",457558.56,191066.94,7298.32,146867.02,1
"Estate: $817565.83, Debts: $157380.68, Funeral: $7732.89, Bequest: $132073.61.",817565.83,157380.68,7732.89,132073.61,1
"Estate: $234925.68, Debts: $63081.38, Funeral: $7164.08, Bequest: $186379.43.",234925.68,63081.38,7164.08,186379.43,1
"Estate: $306326.26, Debts: $137626.94, Funeral: $5219.50, Bequest: $164375.22.",306326.26,137626.94,5219.5,164375.22,1
"Estate: $750027.31, Debts: $87520.62, Funeral: $5828.75, Bequest: $113754.45.",750027.31,87520.62,5828.75,113754.45,1
"Estate: $748032.88, Debts: $50934.12, Funeral: $7227.71, Bequest: $131749.07.",748032.88,50934.12,7227.71,131749.07,1
"Estate: $677032.87, Debts: $168174.32, Funeral: $6045.93, Bequest: $179778.91.",677032.87,168174.32,6045.93,179778.91,1
"Estate: $724553.60, Debts: $7685.27, Funeral: $5249.90, Bequest: $80504.24.",724553.6,7685.27,5249.9,80504.24,0
"Estate: $588452.00, Debts: $180352.40, Funeral: $9218.25, Bequest: $66032.15.",588452.0,180352.4,9218.25,66032.15,0
"Estate: $326619.15, Debts: $92295.49, Funeral: $9905.96, Bequest: $3151.41.",326619.15,92295.49,9905.96,3151.41,0
"Estate: $411126.39, Debts: $127440.30, Funeral: $8965.71, Bequest: $165483.66.",411126.39,127440.3,8965.71,165483.66,1
"Estate: $263437.95, Debts: $131870.78, Funeral: $9268.92, Bequest: $160395.16.",263437.95,131870.78,9268.92,160395.16,1
"Estate: $917605.51, Debts: $179023.55, Funeral: $6209.89, Bequest: $21786.45.",917605.51,179023.55,6209.89,21786.45,0
"Estate: $625052.62, Debts: $127333.94, Funeral: $9803.13, Bequest: $115794.62.",625052.62,127333.94,9803.13,115794.62,1
"Estate: $460766.28, Debts: $122786.72, Funeral: $5984.63, Bequest: $93332.36.",460766.28,122786.72,5984.63,93332.36,0
"Estate: $515805.22, Debts: $13330.41, Funeral: $9757.15, Bequest: $24623.11.",515805.22,13330.41,9757.15,24623.11,0
"Estate: $952555.01, Debts: $103681.60, Funeral: $9974.10, Bequest: $196133.08.",952555.01,103681.6,9974.1,196133.08,1
"Estate: $238016.26, Debts: $30033.80, Funeral: $8558.61, Bequest: $43724.48.",238016.26,30033.8,8558.61,43724.48,0
"Estate: $627606.85, Debts: $147486.75, Funeral: $9905.72, Bequest: $14379.60.",627606.85,147486.75,9905.72,14379.6,0
"Estate: $555299.81, Debts: $102444.38, Funeral: $7847.70, Bequest: $119374.63.",555299.81,102444.38,7847.7,119374.63,1
"Estate: $650308.81, Debts: $136045.56, Funeral: $6297.71, Bequest: $148034.47.",650308.81,136045.56,6297.71,148034.47,1
"Estate: $116299.17, Debts: $8334.58, Funeral: $7184.98, Bequest: $7456.25.",116299.17,8334.58,7184.98,7456.25,0
"Estate: $884911.52, Debts: $16958.40, Funeral: $7967.80, Bequest: $132084.81.",884911.52,16958.4,7967.8,132084.81,1
"Estate: $938906.45, Debts: $143264.68, Funeral: $5365.41, Bequest: $106926.08.",938906.45,143264.68,5365.41,106926.08,1
"Estate: $608619.87, Debts: $14416.87, Funeral: $8111.72, Bequest: $21549.74.",608619.87,14416.87,8111.72,21549.74,0
"Estate: $726985.74, Debts: $14251.35, Funeral: $9905.89, Bequest: $35332.25.",726985.74,14251.35,9905.89,35332.25,0
"Estate: $930249.44, Debts: $2421.70, Funeral: $5950.54, Bequest: $114026.89.",930249.44,2421.7,5950.54,114026.89,1
"Estate: $736514.77, Debts: $191300.28, Funeral: $8962.98, Bequest: $59975.17.",736514.77,191300.28,8962.98,59975.17,0
"Estate: $237285.14, Debts: $147501.67, Funeral: $9539.49, Bequest: $187724.83.",237285.14,147501.67,9539.49,187724.83,1
"Estate: $618659.52, Debts: $70650.28, Funeral: $9718.51, Bequest: $163929.31.",618659.52,70650.28,9718.51,163929.31,1
"Estate: $646043.54, Debts: $59307.12, Funeral: $9800.68, Bequest: $196729.87.",646043.54,59307.12,9800.68,196729.87,1
"Estate: $481717.60, Debts: $69940.65, Funeral: $7607.30, Bequest: $52674.50.",481717.6,69940.65,7607.3,52674.5,0
"Estate: $762799.81, Debts: $154930.71, Funeral: $9886.54, Bequest: $193975.00.",762799.81,154930.71,9886.54,193975.0,1
"Estate: $940930.31, Debts: $132274.12, Funeral: $8786.55, Bequest: $86815.54.",940930.31,132274.12,8786.55,86815.54,0
"Estate: $933011.66, Debts: $37039.11, Funeral: $5808.36, Bequest: $70156.24.",933011.66,37039.11,5808.36,70156.24,0
"Estate: $505755.43, Debts: $34821.87, Funeral: $7384.50, Bequest: $11019.56.",505755.43,34821.87,7384.5,11019.56,0
"Estate: $201914.24, Debts: $19679.13, Funeral: $8591.66, Bequest: $11500.29.",201914.24,19679.13,8591.66,11500.29,0
"Estate: $986357.08, Debts: $132060.54, Funeral: $6236.70, Bequest: $138710.24.",986357.08,132060.54,6236.7,138710.24,1
"Estate: $855008.28, Debts: $152874.53, Funeral: $8203.08, Bequest: $92127.87.",855008.28,152874.53,8203.08,92127.87,0
"Estate: $212196.41, Debts: $53009.29, Funeral: $8333.00, Bequest: $46077.80.",212196.41,53009.29,8333.0,46077.8,0
"Estate: $928757.69, Debts: $4188.99, Funeral: $5813.50, Bequest: $123180.09.",928757.69,4188.99,5813.5,123180.09,1
"Estate: $882906.73, Debts: $16434.33, Funeral: $7825.43, Bequest: $51318.77.",882906.73,16434.33,7825.43,51318.77,0
"Estate: $566954.25, Debts: $193572.01, Funeral: $8858.13, Bequest: $115948.72.",566954.25,193572.01,8858.13,115948.72,1
"Estate: $632147.89, Debts: $59088.96, Funeral: $7494.48, Bequest: $72482.54.",632147.89,59088.96,7494.48,72482.54,0
"Estate: $459102.43, Debts: $153844.63, Funeral: $5060.52, Bequest: $164886.89.",459102.43,153844.63,5060.52,164886.89,1
"Estate: $149285.47, Debts: $124932.71, Funeral: $5045.19, Bequest: $164318.54.",149285.47,124932.71,5045.19,164318.54,1
"Estate: $401677.52, Debts: $76387.93, Funeral: $6785.15, Bequest: $95992.73.",401677.52,76387.93,6785.15,95992.73,0
"Estate: $822568.10, Debts: $41137.45, Funeral: $9630.97, Bequest: $70813.00.",822568.1,41137.45,9630.97,70813.0,0
"Estate: $104168.82, Debts: $24277.28, Funeral: $6143.38, Bequest: $73149.40.",104168.82,24277.28,6143.38,73149.4,0
"Estate: $400149.25, Debts: $123002.59, Funeral: $8171.82, Bequest: $161337.19.",400149.25,123002.59,8171.82,161337.19,1
"Estate: $458351.82, Debts: $154926.76, Funeral: $6110.38, Bequest: $66307.72.",458351.82,154926.76,6110.38,66307.72,0
"Estate: $583656.04, Debts: $128780.85, Funeral: $6608.35, Bequest: $42602.82.",583656.04,128780.85,6608.35,42602.82,0
"Estate: $927870.05, Debts: $106060.43, Funeral: $9240.21, Bequest: $17852.98.",927870.05,106060.43,9240.21,17852.98,0
"Estate: $411711.39, Debts: $8390.24, Funeral: $8644.31, Bequest: $93871.93.",411711.39,8390.24,8644.31,93871.93,0
"Estate: $412257.88, Debts: $193697.76, Funeral: $5477.00, Bequest: $96944.29.",412257.88,193697.76,5477.0,96944.29,0
"Estate: $763751.12, Debts: $159742.84, Funeral: $7143.51, Bequest: $168340.83.",763751.12,159742.84,7143.51,168340.83,1
"Estate: $506996.15, Debts: $58564.41, Funeral: $5145.85, Bequest: $45026.50.",506996.15,58564.41,5145.85,45026.5,0
"Estate: $302144.34, Debts: $195994.07, Funeral: $7404.45, Bequest: $76817.26.",302144.34,195994.07,7404.45,76817.26,0
"Estate: $507195.56, Debts: $120376.32, Funeral: $8312.17, Bequest: $161872.74.",507195.56,120376.32,8312.17,161872.74,1
"Estate: $226771.32, Debts: $116484.53, Funeral: $5592.51, Bequest: $164901.10.",226771.32,116484.53,5592.51,164901.1,1
"Estate: $258748.29, Debts: $149614.64, Funeral: $6444.42, Bequest: $77537.60.",258748.29,149614.64,6444.42,77537.6,0
"Estate: $548531.00, Debts: $162353.96, Funeral: $6989.18, Bequest: $92365.68.",548531.0,162353.96,6989.18,92365.68,0
"Estate: $477032.90, Debts: $131295.72, Funeral: $9597.66, Bequest: $61353.89.",477032.9,131295.72,9597.66,61353.89,0
"Estate: $923361.31, Debts: $25619.15, Funeral: $9966.28, Bequest: $186578.42.",923361.31,25619.15,9966.28,186578.42,1
"Estate: $426154.51, Debts: $67653.50, Funeral: $5224.56, Bequest: $24610.11.",426154.51,67653.5,5224.56,24610.11,0
"Estate: $622529.52, Debts: $185616.73, Funeral: $8805.04, Bequest: $186816.14.",622529.52,185616.73,8805.04,186816.14,1
"Estate: $669037.86, Debts: $44923.12, Funeral: $6858.62, Bequest: $137089.42.",669037.86,44923.12,6858.62,137089.42,1
"Estate: $111785.01, Debts: $74433.40, Funeral: $6962.29, Bequest: $106782.86.",111785.01,74433.4,6962.29,106782.86,1
"Estate: $697183.63, Debts: $86415.38, Funeral: $8771.32, Bequest: $7499.15.",697183.63,86415.38,8771.32,7499.15,0
"Estate: $260232.37, Debts: $87881.00, Funeral: $9592.13, Bequest: $95643.64.",260232.37,87881.0,9592.13,95643.64,0
"Estate: $964963.29, Debts: $122587.92, Funeral: $9754.64, Bequest: $82141.87.",964963.29,122587.92,9754.64,82141.87,0
